-52.139580,-52.333295,-52.521123,-52.701969,-52.874777,-53.038535,-53.192280,-53.335102,-53.466149,-53.584631,-53.689824,-53.781072,-53.857791,-53.919473,-53.965686,-53.996075,-54.010368,-54.008369,-53.989967,-53.955131
-52.388321,-52.588702,-52.782888,-52.969768,-53.148269,-53.317363,-53.476073,-53.623476,-53.758708,-53.880968,-53.989523,-54.083710,-54.162940,-54.226700,-54.274553,-54.306147,-54.321207,-54.319541,-54.301043,-54.265685
-52.644520,-52.851470,-53.051925,-53.244756,-53.428874,-53.603236,-53.766851,-53.918783,-54.058156,-54.184161,-54.296053,-54.393164,-54.474898,-54.540736,-54.590243,-54.623061,-54.638919,-54.637626,-54.619078,-54.583254
-52.907878,-53.121296,-53.327926,-53.526622,-53.716278,-53.895838,-54.064297,-54.220705,-54.364176,-54.493890,-54.609095,-54.709114,-54.793347,-54.861270,-54.912444,-54.946512,-54.963201,-54.962324,-54.943780,-54.907553
-53.178074,-53.397856,-53.610563,-53.815033,-54.010147,-54.194831,-54.368069,-54.528899,-54.676423,-54.809812,-54.928305,-55.031219,-55.117947,-55.187962,-55.240822,-55.276167,-55.293726,-55.293313,-55.274831,-55.238268
-53.454768,-53.680803,-53.899486,-54.109637,-54.310122,-54.499855,-54.677806,-54.843001,-54.994533,-55.131561,-55.253319,-55.359114,-55.448334,-55.520450,-55.575015,-55.611668,-55.630139,-55.630243,-55.611886,-55.575060
-53.737600,-53.969774,-54.194324,-54.410058,-54.615826,-54.810529,-54.993124,-55.162626,-55.318118,-55.458750,-55.583747,-55.692410,-55.784122,-55.858348,-55.914640,-55.952636,-55.972063,-55.972741,-55.954575,-55.917563
-54.026191,-54.264384,-54.494691,-54.715904,-54.926863,-55.126453,-55.313621,-55.487370,-55.646772,-55.790970,-55.919181,-56.030699,-56.124901,-56.201249,-56.259291,-56.298665,-56.319097,-56.320407,-56.302504,-56.265390
-54.320144,-54.564230,-54.800178,-55.026765,-55.242817,-55.447209,-55.638874,-55.816807,-55.980069,-56.127795,-56.259192,-56.373551,-56.470243,-56.548724,-56.608542,-56.649331,-56.670818,-56.672823,-56.655258,-56.618128
-54.619048,-54.868896,-55.110363,-55.342212,-55.563257,-55.772362,-55.968447,-56.150497,-56.317566,-56.468778,-56.603335,-56.720520,-56.819700,-56.900328,-56.961946,-57.004189,-57.026783,-57.029548,-57.012398,-56.975342
-54.922474,-55.177948,-55.424807,-55.661804,-55.887737,-56.101460,-56.301883,-56.487982,-56.658801,-56.813457,-56.951145,-57.071141,-57.172807,-57.255593,-57.319038,-57.362775,-57.386530,-57.390122,-57.373468,-57.336579
-55.229981,-55.490940,-55.743060,-55.985082,-56.215794,-56.434038,-56.638715,-56.828791,-57.003302,-57.161357,-57.302144,-57.424934,-57.529085,-57.614040,-57.679339,-57.724610,-57.749579,-57.754068,-57.737992,-57.701365
-55.541116,-55.807412,-56.064657,-56.311578,-56.546955,-56.769619,-56.978461,-57.172439,-57.350580,-57.511986,-57.655840,-57.781406,-57.888036,-57.975173,-58.042351,-58.089197,-58.115437,-58.120891,-58.105478,-58.069212
-55.855414,-56.126895,-56.389122,-56.640813,-56.880736,-57.107714,-57.320628,-57.518429,-57.700136,-57.864843,-58.011728,-58.140049,-58.249155,-58.338483,-58.407566,-58.456028,-58.483594,-58.490085,-58.475419,-58.439614
-56.172402,-56.448909,-56.715971,-56.972296,-57.216642,-57.447824,-57.664715,-57.866256,-58.051460,-58.219416,-58.369294,-58.500348,-58.611923,-58.703451,-58.774463,-58.824581,-58.853530,-58.861128,-58.847296,-58.812052
-56.491598,-56.772968,-57.044712,-57.305530,-57.554172,-57.789443,-58.010210,-58.215405,-58.404036,-58.575184,-58.728015,-58.861777,-58.975811,-59.069547,-59.142511,-59.194326,-59.224712,-59.233489,-59.220578,-59.185997
-56.812515,-57.098578,-57.374846,-57.640012,-57.892817,-58.132059,-58.356596,-58.565356,-58.757339,-58.931620,-59.087360,-59.223804,-59.340286,-59.436235,-59.511174,-59.564723,-59.596601,-59.606628,-59.594724,-59.560909
-57.134660,-57.425241,-57.705871,-57.975235,-58.232066,-58.475155,-58.703354,-58.915585,-59.110840,-59.288192,-59.446795,-59.585890,-59.704808,-59.802973,-59.879907,-59.935227,-59.968651,-59.979998,-59.969188,-59.936241
-57.457537,-57.752456,-58.037280,-58.310686,-58.571402,-58.818211,-59.049959,-59.265562,-59.464009,-59.644365,-59.805782,-59.947495,-60.068832,-60.169215,-60.248162,-60.305288,-60.340311,-60.353047,-60.343417,-60.311439
-57.780650,-58.079723,-58.368568,-58.645856,-58.910310,-59.160706,-59.395886,-59.614761,-59.816312,-59.999604,-60.163781,-60.308076,-60.431814,-60.534413,-60.615389,-60.674355,-60.711027,-60.725220,-60.716853,-60.685948
-58.103502,-58.406538,-58.699227,-58.980233,-59.248273,-59.502121,-59.740612,-59.962652,-60.167219,-60.353372,-60.520254,-60.667092,-60.793209,-60.898021,-60.981039,-61.041876,-61.080245,-61.095961,-61.088942,-61.059207
-58.425598,-58.732403,-59.028753,-59.313308,-59.584780,-59.841939,-60.083615,-60.308710,-60.516200,-60.705138,-60.874664,-61.024004,-61.152475,-61.259492,-61.344563,-61.407300,-61.447413,-61.464716,-61.459125,-61.430661
-58.746447,-59.056821,-59.356646,-59.644576,-59.919321,-60.179646,-60.424378,-60.652415,-60.862730,-61.054373,-61.226481,-61.378276,-61.509074,-61.618285,-61.705418,-61.770080,-61.811981,-61.830933,-61.826851,-61.799752
-59.065562,-59.379303,-59.682411,-59.973540,-60.251394,-60.514736,-60.762390,-60.993253,-61.206292,-61.400556,-61.575178,-61.729379,-61.862473,-61.973866,-62.063065,-62.129676,-62.173406,-62.194066,-62.191569,-62.165931
-59.382465,-59.699365,-60.005562,-60.299707,-60.580503,-60.846710,-61.097150,-61.330716,-61.546374,-61.743172,-61.920239,-62.076794,-62.212148,-62.325707,-62.416974,-62.485554,-62.531151,-62.553575,-62.552738,-62.528653
-59.696684,-60.016531,-60.325619,-60.622595,-60.906162,-61.175078,-61.428163,-61.664308,-61.882478,-62.081718,-62.261156,-62.420009,-62.557586,-62.673290,-62.766624,-62.837190,-62.884690,-62.908932,-62.909825,-62.887383
-60.007758,-60.330339,-60.642114,-60.941734,-61.227898,-61.499362,-61.754947,-61.993544,-62.214114,-62.415702,-62.597434,-62.758526,-62.898284,-63.016111,-63.111507,-63.184072,-63.233507,-63.259617,-63.262309,-63.241595
-60.315237,-60.640334,-60.954593,-61.256664,-61.545246,-61.819097,-62.077036,-62.317952,-62.540807,-62.744645,-62.928591,-63.091858,-63.233753,-63.353676,-63.451126,-63.525700,-63.577098,-63.605123,-63.609680,-63.590778
-60.618685,-60.946077,-61.262612,-61.566940,-61.857761,-62.133832,-62.393974,-62.637075,-62.862098,-63.068084,-63.254159,-63.419537,-63.563520,-63.685510,-63.785001,-63.861592,-63.914978,-63.944961,-63.951444,-63.934432
-60.917680,-61.247145,-61.565746,-61.872133,-62.165009,-62.443133,-62.705324,-62.950472,-63.177541,-63.385572,-63.573690,-63.741108,-63.887129,-64.011151,-64.112669,-64.191279,-64.246675,-64.278656,-64.287122,-64.272077
-61.211815,-61.543129,-61.863582,-62.171830,-62.466577,-62.746581,-63.010666,-63.257722,-63.486713,-63.696682,-63.886753,-64.056138,-64.204141,-64.330159,-64.433685,-64.514313,-64.571737,-64.605751,-64.616255,-64.603248
-61.500702,-61.833637,-62.155731,-62.465638,-62.762067,-63.043779,-63.309600,-63.558421,-63.789208,-64.001004,-64.192934,-64.364212,-64.514139,-64.642112,-64.747624,-64.830267,-64.889732,-64.925812,-64.938403,-64.927501
-61.783970,-62.118300,-62.441817,-62.753182,-63.051104,-63.334349,-63.601746,-63.852187,-64.084641,-64.298152,-64.491846,-64.664937,-64.816727,-64.946612,-65.054084,-65.138734,-65.200250,-65.238423,-65.253147,-65.244415
-62.061269,-62.396766,-62.721490,-63.034108,-63.333333,-63.617936,-63.886746,-64.138661,-64.372650,-64.587761,-64.783121,-64.957943,-65.111532,-65.243282,-65.352685,-65.439330,-65.502903,-65.543194,-65.560093,-65.553589
-62.332269,-62.668704,-62.994419,-63.308086,-63.608423,-63.894204,-64.164265,-64.417505,-64.652897,-64.869491,-65.066416,-65.242886,-65.398206,-65.531771,-65.643072,-65.731697,-65.797330,-65.839759,-65.858869,-65.854648
-62.596662,-62.933807,-63.260297,-63.574808,-63.876065,-64.162847,-64.433993,-64.688409,-64.925069,-65.143027,-65.341413,-65.519445,-65.676426,-65.811754,-65.924917,-66.015502,-66.083194,-66.127776,-66.149131,-66.147243
-62.854165,-63.191792,-63.518840,-63.833990,-64.135975,-64.423579,-64.695646,-64.951086,-65.188879,-65.408080,-65.607823,-65.787327,-65.945897,-66.082930,-66.197916,-66.290440,-66.360185,-66.406932,-66.430560,-66.431050
-63.104517,-63.442401,-63.769790,-64.085375,-64.387896,-64.676143,-64.948965,-65.205278,-65.444067,-65.664388,-65.865381,-66.046266,-66.206350,-66.345031,-66.461797,-66.556234,-66.628023,-66.676942,-66.702868,-66.705777
-63.347484,-63.685398,-64.012914,-64.328732,-64.631597,-64.920308,-65.193720,-65.450754,-65.690399,-65.911719,-66.113853,-66.296026,-66.457547,-66.597813,-66.716315,-66.812636,-66.886455,-66.937550,-66.965793,-66.971157
-63.582856,-63.920577,-64.248008,-64.563856,-64.866875,-65.155871,-65.429707,-65.687310,-65.927675,-66.149868,-66.353034,-66.536401,-66.699278,-66.841066,-66.961254,-67.059427,-67.135261,-67.188530,-67.219106,-67.226956
-63.810450,-64.147757,-64.474891,-64.790569,-65.093554,-65.382658,-65.656754,-65.914774,-66.155718,-66.378660,-66.582748,-66.767211,-66.931364,-67.074608,-67.196432,-67.296420,-67.374248,-67.429688,-67.462608,-67.472970
-64.030111,-64.366787,-64.693416,-65.008725,-65.311487,-65.600524,-65.874715,-66.133000,-66.374386,-66.597952,-66.802849,-66.988313,-67.153658,-67.298289,-67.421695,-67.523460,-67.603259,-67.660860,-67.696130,-67.709026
-64.241711,-64.577540,-64.903458,-65.218203,-65.520558,-65.809353,-66.083477,-66.341877,-66.583567,-66.807630,-67.013225,-67.199590,-67.366044,-67.511990,-67.636923,-67.740423,-67.822165,-67.881916,-67.919538,-67.934984
-64.445150,-64.779921,-65.104926,-65.418914,-65.720679,-66.009060,-66.282956,-66.541321,-66.783176,-67.007612,-67.213793,-67.400960,-67.568436,-67.715627,-67.842027,-67.947218,-68.030873,-68.092757,-68.132729,-68.150738
-64.640356,-64.973862,-65.297755,-65.610798,-65.911792,-66.199590,-66.473098,-66.731280,-66.973165,-67.197849,-67.404503,-67.592373,-67.760783,-67.909145,-68.036951,-68.143786,-68.229320,-68.293318,-68.335633,-68.356212
-64.827286,-65.159324,-65.481912,-65.793822,-66.093870,-66.380917,-66.653881,-66.911734,-67.153513,-67.378322,-67.585337,-67.773808,-67.943066,-68.092522,-68.221673,-68.330101,-68.417479,-68.483566,-68.528214,-68.551366
-65.005926,-65.336299,-65.657391,-65.967987,-66.266915,-66.553049,-66.825313,-67.082693,-67.324233,-67.549043,-67.756307,-67.945280,-68.115297,-68.265771,-68.396202,-68.506172,-68.595353,-68.663502,-68.710470,-68.736192
-65.176291,-65.504807,-65.824218,-66.133322,-66.430961,-66.716020,-66.987435,-67.244199,-67.485367,-67.710058,-67.917460,-68.106835,-68.277521,-68.428936,-68.560581,-68.672038,-68.762980,-68.833161,-68.882428,-68.910715
-65.338424,-65.664895,-65.982445,-66.289886,-66.586071,-66.869898,-67.140315,-67.396325,-67.636992,-67.861442,-68.068872,-68.258549,-68.429815,-68.582093,-68.714884,-68.827773,-68.920429,-68.992609,-69.044154,-69.074994
-65.492395,-65.816642,-66.132156,-66.437766,-66.732337,-67.014779,-67.284054,-67.539174,-67.779212,-68.003304,-68.210653,-68.400532,-68.572289,-68.725350,-68.859218,-68.973480,-69.067804,-69.141945,-69.195742,-69.229119
-65.638306,-65.960153,-66.273463,-66.577079,-66.869881,-67.150791,-67.418782,-67.672879,-67.912163,-68.135780,-68.342941,-68.532924,-68.705083,-68.858847,-68.993723,-69.109297,-69.205239,-69.281301,-69.337320,-69.373215
-65.776284,-66.095563,-66.406507,-66.707973,-66.998854,-67.278088,-67.544659,-67.797603,-68.036012,-68.259040,-68.465906,-68.655896,-68.828368,-68.982756,-69.118567,-69.235392,-69.332900,-69.410840,-69.469047,-69.507437
-65.906482,-66.223033,-66.531455,-66.830620,-67.119436,-67.396856,-67.661873,-67.913538,-68.150953,-68.373281,-68.579748,-68.769648,-68.942345,-69.097276,-69.233952,-69.351965,-69.450982,-69.530755,-69.591113,-69.631970
-66.029082,-66.342752,-66.648502,-66.945222,-67.231834,-67.507305,-67.770642,-68.020906,-68.257211,-68.478729,-68.684695,-68.874411,-69.047245,-69.202638,-69.340107,-69.459242,-69.559714,-69.641270,-69.703739,-69.747030
-66.144292,-66.454933,-66.757870,-67.052006,-67.336282,-67.609675,-67.871208,-68.119953,-68.355036,-68.575639,-68.781005,-68.970442,-69.143326,-69.299102,-69.437290,-69.557483,-69.659350,-69.742638,-69.807175,-69.852864
-66.252344,-66.559818,-66.859805,-67.151227,-67.433038,-67.704231,-67.963841,-68.210955,-68.444707,-68.664291,-68.868959,-69.058026,-69.230874,-69.386954,-69.525788,-69.646970,-69.750172,-69.835140,-69.901698,-69.949745
-66.353493,-66.657669,-66.954580,-67.243163,-67.522388,-67.791263,-68.048838,-68.294211,-68.526528,-68.744993,-68.948868,-69.137475,-69.310203,-69.466507,-69.605912,-69.728017,-69.832492,-69.919083,-69.987611,-70.037974
-66.448020,-66.748776,-67.042490,-67.328116,-67.604641,-67.871086,-68.126518,-68.370044,-68.600826,-68.818076,-69.021065,-69.209124,-69.381648,-69.538098,-69.678002,-69.800960,-69.906645,-69.994801,-70.065247,-70.117877
-66.536226,-66.833446,-67.123850,-67.406410,-67.680126,-67.944037,-68.197222,-68.438804,-68.667953,-68.883895,-69.085909,-69.273334,-69.445572,-69.602088,-69.742417,-69.866160,-69.972989,-70.062650,-70.134958,-70.189805
-66.618433,-66.912012,-67.199001,-67.478390,-67.749196,-68.010474,-68.261315,-68.500857,-68.728282,-68.942825,-69.143777,-69.330485,-69.502356,-69.658863,-69.799543,-69.923999,-70.031907,-70.123010,-70.197123,-70.254132
-66.694984,-66.984822,-67.268300,-67.544422,-67.812224,-68.070775,-68.319181,-68.556592,-68.782205,-68.995265,-69.195071,-69.380980,-69.552406,-69.708827,-69.849783,-69.974884,-70.083802,-70.176283,-70.252139,-70.311254
-66.766237,-67.052246,-67.332123,-67.604891,-67.869600,-68.125337,-68.371221,-68.606418,-68.830135,-69.041628,-69.240208,-69.425239,-69.596142,-69.752402,-69.893563,-70.019236,-70.129097,-70.222889,-70.300425,-70.361584
-66.832571,-67.114669,-67.390864,-67.660195,-67.921732,-68.174573,-68.417857,-68.650758,-68.872500,-69.082349,-69.279625,-69.463701,-69.634007,-69.790031,-69.931323,-70.057497,-70.168231,-70.263267,-70.342416,-70.405556
-66.894378,-67.172492,-67.444931,-67.710752,-67.969041,-68.218914,-68.459521,-68.690053,-68.909745,-69.117875,-69.313773,-69.496820,-69.666454,-69.822170,-69.963521,-70.090125,-70.201660,-70.297871,-70.378565,-70.443618
-66.952062,-67.226128,-67.494746,-67.756991,-68.011965,-68.258801,-68.496663,-68.724757,-68.942328,-69.148668,-69.343116,-69.525063,-69.693954,-69.849289,-69.990628,-70.117589,-70.229855,-70.327169,-70.409339,-70.476235
-67.006042,-67.276004,-67.540743,-67.799353,-68.050952,-68.294688,-68.529742,-68.755333,-68.970718,-69.175202,-69.368133,-69.548911,-69.716988,-69.871872,-70.013127,-70.140374,-70.253298,-70.351643,-70.435214,-70.503882
-67.056746,-67.322556,-67.583367,-67.838290,-68.086460,-68.327042,-68.559230,-68.782258,-68.995396,-69.197960,-69.389309,-69.568851,-69.736047,-69.890411,-70.031510,-70.158972,-70.272482,-70.371783,-70.456682,-70.527045
-67.104611,-67.366229,-67.623070,-67.874261,-68.118956,-68.356333,-68.585604,-68.806015,-69.016849,-69.217434,-69.407139,-69.585382,-69.751631,-69.905406,-70.046281,-70.173885,-70.287905,-70.388088,-70.474237,-70.546217
-67.150081,-67.407475,-67.660311,-67.907734,-68.148912,-68.383042,-68.609348,-68.827092,-69.035571,-69.234121,-69.422124,-69.599007,-69.764245,-69.917364,-70.057944,-70.185619,-70.300076,-70.401064,-70.488385,-70.561902
-67.193602,-67.446750,-67.695554,-67.939177,-68.176806,-68.407650,-68.630952,-68.845985,-69.052059,-69.248523,-69.434769,-69.610232,-69.774397,-69.926796,-70.067013,-70.194685,-70.309505,-70.411220,-70.499632,-70.574602
-67.235629,-67.484513,-67.729265,-67.969066,-68.203116,-68.430645,-68.650906,-68.863188,-69.066814,-69.261144,-69.445580,-69.619568,-69.782599,-69.934213,-70.073999,-70.201598,-70.316704,-70.419067,-70.508488,-70.584826
-67.276612,-67.521225,-67.761912,-67.997873,-68.228325,-68.452510,-68.669701,-68.879197,-69.080334,-69.272486,-69.455064,-69.627523,-69.789362,-69.940128,-70.079415,-70.206869,-70.322186,-70.425116,-70.515462,-70.593081
-67.317004,-67.557344,-67.793962,-68.026072,-68.252909,-68.473732,-68.687826,-68.894505,-69.093119,-69.283051,-69.463724,-69.634603,-69.795194,-69.945050,-70.083772,-70.211009,-70.326461,-70.429878,-70.521063,-70.599871
-67.357255,-67.593328,-67.825876,-68.054132,-68.277345,-68.494790,-68.705766,-68.909603,-69.105661,-69.293337,-69.472062,-69.641311,-69.800598,-69.949485,-70.087576,-70.214524,-70.330033,-70.433855,-70.525792,-70.605699
-67.397809,-67.629628,-67.858115,-68.082517,-68.302102,-68.516159,-68.724003,-68.924975,-69.118449,-69.303833,-69.480569,-69.648142,-69.806073,-69.953931,-70.091325,-70.217914,-70.333403,-70.437547,-70.530147,-70.611058
-67.439106,-67.666690,-67.891128,-68.111685,-68.327643,-68.538307,-68.743006,-68.941096,-69.131961,-69.315022,-69.489733,-69.655584,-69.812108,-69.958878,-70.095511,-70.221669,-70.337061,-70.441443,-70.534617,-70.616436
-67.481576,-67.704951,-67.925359,-68.142083,-68.354420,-68.561692,-68.763239,-68.958432,-69.146668,-69.327378,-69.500026,-69.664114,-69.819180,-69.964806,-70.100614,-70.226271,-70.341487,-70.446022,-70.539678,-70.622308
-67.525640,-67.744836,-67.961239,-68.174148,-68.382877,-68.586759,-68.785152,-68.977437,-69.163026,-69.341360,-69.511913,-69.674196,-69.827757,-69.972182,-70.107102,-70.232185,-70.347149,-70.451750,-70.545796,-70.629138
-67.571705,-67.786760,-67.999189,-68.208306,-68.413441,-68.613942,-68.809181,-68.998552,-69.181479,-69.357413,-69.525840,-69.686280,-69.838288,-69.981459,-70.115427,-70.239867,-70.354498,-70.459081,-70.553423,-70.637375
-67.620168,-67.831123,-68.039612,-68.244965,-68.446526,-68.643659,-68.835748,-69.022201,-69.202454,-69.375969,-69.542242,-69.700801,-69.851211,-69.993073,-70.126027,-70.249753,-70.363972,-70.468450,-70.562994,-70.647452
-67.671407,-67.878309,-68.082898,-68.284519,-68.482531,-68.676311,-68.865258,-69.048793,-69.226361,-69.397439,-69.561530,-69.718174,-69.866941,-70.007441,-70.139319,-70.262260,-70.375990,-70.480275,-70.574924,-70.659786
-67.725786,-67.928687,-68.129419,-68.327343,-68.521833,-68.712281,-68.898096,-69.078714,-69.253592,-69.422216,-69.584102,-69.738795,-69.885877,-70.024962,-70.155703,-70.277789,-70.390949,-70.494953,-70.589610,-70.674772
-67.783648,-67.982603,-68.179526,-68.373793,-68.564793,-68.751929,-68.934627,-69.112333,-69.284516,-69.450672,-69.610328,-69.763039,-69.908393,-70.046013,-70.175555,-70.296716,-70.409227,-70.512861,-70.607430,-70.692784
-67.845318,-68.040386,-68.233551,-68.424204,-68.611747,-68.795598,-68.975194,-69.149994,-69.319479,-69.483157,-69.640562,-69.791259,-69.934844,-70.070946,-70.199230,-70.319395,-70.431178,-70.534353,-70.628734,-70.714173
-67.911098,-68.102341,-68.291803,-68.478887,-68.663010,-68.843603,-69.020117,-69.192020,-69.358807,-69.519995,-69.675128,-69.823780,-69.965556,-70.100091,-70.227056,-70.346155,-70.457129,-70.559756,-70.653851,-70.739267
-67.981267,-68.168751,-68.354567,-68.538131,-68.718873,-68.896238,-69.069689,-69.238707,-69.402796,-69.561485,-69.714327,-69.860906,-70.000833,-70.133751,-70.259337,-70.377300,-70.487386,-70.589375,-70.683084,-70.768367
-68.056081,-68.239875,-68.422103,-68.602198,-68.779600,-68.953770,-69.124180,-69.290324,-69.451718,-69.607900,-69.758434,-69.902910,-70.040949,-70.172201,-70.296349,-70.413106,-70.522223,-70.623484,-70.716707,-70.801749
-68.135771,-68.315944,-68.494647,-68.671324,-68.845430,-69.016437,-69.183831,-69.347116,-69.505818,-69.659486,-69.807694,-69.950040,-70.086153,-70.215690,-70.338339,-70.453821,-70.561890,-70.662331,-70.754968,-70.839658
-68.220541,-68.397165,-68.572405,-68.745719,-68.916574,-69.084453,-69.248854,-69.409294,-69.565309,-69.716458,-69.862323,-70.002512,-70.136661,-70.264434,-70.385527,-70.499664,-70.606603,-70.706136,-70.798086,-70.882312
-68.310566,-68.483716,-68.655558,-68.825563,-68.993212,-69.157999,-69.319435,-69.477046,-69.630379,-69.779002,-69.922508,-70.060514,-70.192662,-70.318623,-70.438100,-70.550822,-70.656552,-70.755085,-70.846247,-70.929900
-68.405998,-68.575746,-68.744255,-68.911008,-69.075498,-69.237230,-69.395726,-69.550524,-69.701181,-69.847275,-69.988407,-70.124202,-70.254311,-70.378414,-70.496215,-70.607453,-70.711894,-70.809337,-70.899611,-70.982579
-68.506954,-68.673376,-68.838619,-69.002176,-69.163553,-69.322268,-69.477851,-69.629853,-69.777840,-69.921400,-70.060142,-70.193702,-70.321736,-70.443931,-70.559999,-70.669684,-70.772756,-70.869017,-70.958302,-71.040474
-68.613528,-68.776699,-68.938741,-69.099159,-69.257471,-69.413205,-69.565903,-69.715125,-69.860449,-70.001470,-70.137809,-70.269106,-70.395028,-70.515269,-70.629546,-70.737607,-70.839230,-70.934221,-71.022415,-71.103681
-68.725780,-68.885775,-69.044682,-69.202018,-69.357312,-69.510102,-69.659942,-69.806402,-69.949068,-70.087547,-70.221466,-70.350476,-70.474250,-70.592488,-70.704916,-70.811286,-70.911380,-71.005010,-71.092013,-71.172262
-68.843742,-69.000635,-69.156473,-69.310783,-69.463105,-69.612989,-69.759998,-69.903712,-70.043727,-70.179659,-70.311144,-70.437841,-70.559430,-70.675619,-70.786139,-70.890749,-70.989235,-71.081414,-71.167127,-71.246248
-68.967416,-69.121281,-69.274114,-69.425454,-69.574850,-69.721863,-69.866068,-70.007052,-70.144422,-70.277803,-70.406839,-70.531196,-70.650564,-70.764656,-70.873211,-70.975992,-71.072792,-71.163430,-71.247754,-71.325638
-69.096773,-69.247683,-69.397574,-69.545998,-69.692514,-69.836693,-69.978117,-70.116387,-70.251118,-70.381942,-70.508513,-70.630506,-70.747616,-70.859565,-70.966096,-71.066981,-71.162016,-71.251026,-71.333860,-71.410399
-69.231756,-69.379780,-69.526793,-69.672354,-69.816033,-69.957411,-70.096082,-70.231652,-70.363748,-70.492010,-70.616101,-70.735702,-70.850518,-70.960276,-71.064727,-71.163648,-71.256840,-71.344133,-71.425381,-71.500467
-69.372276,-69.517484,-69.661678,-69.804428,-69.945313,-70.083924,-70.219863,-70.352749,-70.482213,-70.607907,-70.729501,-70.846685,-70.959170,-71.066690,-71.169004,-71.265893,-71.357165,-71.442654,-71.522218,-71.595744
-69.518217,-69.660676,-69.802110,-69.942098,-70.080230,-70.216105,-70.349336,-70.479548,-70.606384,-70.729504,-70.848584,-70.963324,-71.073441,-71.178677,-71.278796,-71.373587,-71.462862,-71.546460,-71.624245,-71.696106
-69.669433,-69.809207,-69.947937,-70.085212,-70.220629,-70.353799,-70.484341,-70.611892,-70.736103,-70.856639,-70.973189,-71.085457,-71.193169,-71.296074,-71.393943,-71.486569,-71.573771,-71.655393,-71.731304,-71.801397
-69.825751,-69.962902,-70.098982,-70.233588,-70.366328,-70.496820,-70.624694,-70.749594,-70.871178,-70.989124,-71.103125,-71.212894,-71.318164,-71.418691,-71.514253,-71.604648,-71.689703,-71.769265,-71.843208,-71.911430
-69.986970,-70.121557,-70.255037,-70.387018,-70.517116,-70.644956,-70.770179,-70.892436,-71.011395,-71.126740,-71.238173,-71.345414,-71.448206,-71.546308,-71.639507,-71.727608,-71.810440,-71.887859,-71.959743,-72.025993
