3.678509
2.765916
5.571314
6.153570
7.565554
9.609587
6.558993
4.374913
0.502666
0.460948
2.685524
2.626176
2.260925
0.585549
2.027663
2.559995
7.588601
3.869522
3.093470
2.043400
4.949494
7.651218
11.117988
2.513010
6.405466
8.162812
2.674251
2.219052
0.870388
2.758077
4.169318
4.110209
7.658372
1.844240
0.848466
8.261169
0.697763
0.618204
0.285957
0.328998
0.713888
1.892492
1.104923
1.029002
2.065000
1.598881
1.311107
2.029830
4.684182
3.113571
0.875554
0.773863
0.844434
0.787497
5.828755
6.115889
9.114197
0.953306
1.648937
3.708229
8.543977
8.654111
4.065650
0.507698
0.605078
0.753127
0.362674
3.532704
1.860342
5.549273
4.655415
3.039289
11.912627
10.183609
7.937855
5.738132
5.459426
0.512257
1.590982
0.914074
1.329772
1.376518
0.346656
0.734634
2.030404
10.022207
10.255191
7.843484
1.829274
0.855014
0.642469
2.685324
2.602333
5.053399
5.524721
3.543650
5.598899
8.236232
4.921324
4.426063
2.373316
0.614873
1.553167
0.994429
0.124906
1.141710
0.918236
1.111741
1.060706
2.400413
1.891187
2.245793
3.088168
4.935405
7.481578
6.928470
2.850239
3.962815
2.556826
0.815335
1.443054
1.866037
2.853927
3.291995
0.728661
1.397450
0.322262
4.735149
4.809889
3.173155
9.011889
8.636558
0.921050
2.711011
2.747367
1.791939
