49.026400,-0.299136,4.967201,4.457638,5.835929,4.913258,4.345238,6.625158,3.600876,3.377945,3.313708,3.414627,3.106525,3.203201,3.307319,4.188546,3.396683,4.782135,3.999643,3.064777,2.688714,2.476400
50.026400,-0.299136,4.877132,3.954759,5.711747,4.872548,3.972797,6.093272,3.421754,3.311885,3.166766,3.345448,3.003921,3.127880,2.787968,3.355031,2.620513,4.348910,3.467002,2.762622,2.626236,2.316926
20.026400,0.700864,5.032895,4.688539,5.951221,4.941775,4.499607,6.911987,3.784948,3.446815,3.493121,3.489418,3.193998,3.291503,3.466857,4.290301,3.418796,5.010499,4.185770,3.264513,2.766342,2.649129
22.026400,0.700864,4.982663,4.538154,5.877765,4.910785,4.379903,6.721544,3.695790,3.404311,3.413735,3.444663,3.141134,3.243391,3.349110,4.150702,3.341759,4.862953,4.047740,3.161171,2.725086,2.575820
25.026400,0.700864,4.945983,4.424844,5.823124,4.885497,4.308427,6.599981,3.630538,3.371702,3.352194,3.410384,3.105325,3.206764,3.238885,4.004809,3.240534,4.762949,3.937829,3.077709,2.693469,2.515886
27.026400,0.700864,4.995669,4.531998,5.888752,4.912287,4.401592,6.746936,3.699780,3.406180,3.411478,3.446114,3.152760,3.244560,3.318940,4.099855,3.271166,4.873362,4.034883,3.149633,2.724400,2.566689
30.026400,0.700864,5.021496,4.658264,5.928919,4.923164,4.486856,6.879511,3.757752,3.428779,3.464248,3.470168,3.181852,3.271803,3.442963,4.278564,3.485804,4.983043,4.161468,3.235791,2.747587,2.621704
33.026400,0.700864,4.853359,4.322223,5.698820,4.812066,4.222753,6.447377,3.531534,3.298482,3.257451,3.334849,3.033974,3.131063,3.175864,3.958798,3.292967,4.650448,3.854850,2.998267,2.629058,2.443206
35.026400,0.700864,4.983041,4.635074,5.873644,4.889966,4.468483,6.839661,3.721065,3.394430,3.424738,3.434600,3.156582,3.236206,3.435015,4.282866,3.486598,4.954168,4.147163,3.212683,2.716738,2.593621
38.026400,0.700864,5.000751,4.609105,5.895991,4.911025,4.467177,6.829829,3.721725,3.409435,3.428025,3.449654,3.163265,3.249172,3.397348,4.247406,3.573593,4.940245,4.117540,3.194389,2.728110,2.587195
40.026400,0.700864,4.967947,4.647804,5.861842,4.884592,4.453697,6.814107,3.709185,3.391617,3.420716,3.432138,3.143328,3.233943,3.483957,4.339691,3.522825,4.943890,4.171113,3.225903,2.716096,2.596542
41.026400,0.700864,4.920898,4.385041,5.794203,4.868764,4.267111,6.533282,3.597258,3.359710,3.323658,3.397908,3.081728,3.191748,3.227597,3.985629,3.244282,4.714372,3.905073,3.058654,2.681925,2.499899
43.026400,0.700864,4.981443,4.673954,5.878059,4.892251,4.477716,6.870363,3.735997,3.399930,3.438482,3.440441,3.161006,3.242058,3.486850,4.309682,3.420380,4.982070,4.183002,3.250862,2.722271,2.616935
48.026400,0.700864,4.949883,4.592640,5.813255,4.859858,4.452482,6.811188,3.673656,3.349605,3.363698,3.387141,3.136059,3.187756,3.381864,4.225092,3.383256,4.925147,4.107435,3.162294,2.672004,2.538276
49.026400,0.700864,4.844576,4.271646,5.659846,4.798638,4.324036,6.484881,3.461446,3.266675,3.171912,3.299758,3.022318,3.090066,3.082237,3.961167,3.466376,4.645425,3.823559,2.896427,2.590614,2.347439
18.026400,1.700864,4.757372,3.830403,5.554638,4.754897,3.883594,5.940506,3.323456,3.214675,3.070418,3.246246,2.927330,3.033897,2.668499,3.200483,2.511882,4.230993,3.349292,2.669855,2.545555,2.242275
19.026400,1.700864,4.759156,3.801829,5.552611,4.747700,3.879343,5.921781,3.311570,3.211063,3.057503,3.242250,2.927218,3.029464,2.636983,3.169734,2.539377,4.210904,3.321431,2.646261,2.540971,2.225947
21.026400,1.700864,4.761950,3.818598,5.553537,4.745389,3.897503,5.948843,3.319757,3.208960,3.062139,3.240082,2.933481,3.028297,2.647538,3.180180,2.535757,4.229968,3.335880,2.656406,2.539265,2.231142
22.026400,1.700864,4.748341,3.789915,5.537331,4.739205,3.863356,5.903419,3.302326,3.201374,3.048344,3.232248,2.919411,3.019823,2.627648,3.149581,2.496420,4.198052,3.309512,2.639071,2.532566,2.219709
23.026400,1.700864,4.758187,3.807474,5.548815,4.742825,3.882193,5.931444,3.314149,3.206689,3.057692,3.237720,2.929028,3.025697,2.639224,3.162236,2.489330,4.217757,3.324742,2.650314,2.537176,2.227500
24.026400,1.700864,4.755779,3.809843,5.545852,4.740306,3.889485,5.935974,3.313896,3.204668,3.056740,3.235684,2.928683,3.023885,2.641001,3.173194,2.546443,4.220632,3.327973,2.650853,2.535577,2.227065
26.026400,1.700864,4.758948,3.816350,5.549897,4.741754,3.894273,5.942897,3.317130,3.206840,3.060104,3.237950,2.930813,3.026311,2.647592,3.182429,2.543383,4.226266,3.334744,2.655012,2.537598,2.230037
27.026400,1.700864,4.759340,3.814963,5.550231,4.744186,3.889639,5.940691,3.316243,3.207402,3.059280,3.238457,2.930296,3.026451,2.646329,3.173313,2.499484,4.224812,3.332812,2.654167,2.537789,2.229243
29.026400,1.700864,4.761992,3.822843,5.553364,4.745098,3.899584,5.952212,3.319901,3.208771,3.062001,3.239885,2.933030,3.028099,2.652392,3.185811,2.539476,4.233125,3.340564,2.658718,2.539052,2.231790
30.026400,1.700864,4.761250,3.815560,5.552419,4.745168,3.892148,5.943264,3.317240,3.208722,3.059667,3.239774,2.931481,3.027572,2.645748,3.174390,2.505634,4.226300,3.333014,2.654653,2.538733,2.229418
31.026400,1.700864,4.754341,3.815074,5.543961,4.738230,3.893319,5.943098,3.315866,3.203240,3.057394,3.234257,2.929702,3.022694,2.644972,3.176767,2.544228,4.226009,3.332483,2.654373,2.534510,2.228522
32.026400,1.700864,4.733407,3.792906,5.520515,4.724432,3.863606,5.902654,3.296688,3.191563,3.042386,3.222449,2.912081,3.011068,2.632084,3.154866,2.476911,4.198803,3.313650,2.639680,2.525248,2.217218
34.026400,1.700864,4.744703,3.796605,5.532793,4.731276,3.871598,5.912694,3.302442,3.197596,3.047871,3.228523,2.919140,3.016975,2.633602,3.157954,2.478100,4.204714,3.316994,2.641117,2.529899,2.219860
35.026400,1.700864,4.752132,3.812121,5.541329,4.737180,3.897525,5.938439,3.310435,3.202056,3.053916,3.233032,2.925966,3.021346,2.644404,3.190457,2.624500,4.222280,3.332685,2.649215,2.533439,2.224689
36.026400,1.700864,4.742810,3.790088,5.530891,4.734516,3.864884,5.902634,3.298714,3.197904,3.044945,3.228750,2.915876,3.016456,2.628414,3.152993,2.509611,4.197615,3.310558,2.637800,2.529814,2.217520
37.026400,1.700864,4.759150,3.840456,5.550059,4.741000,3.924941,5.976007,3.322085,3.206462,3.062696,3.237608,2.933822,3.026275,2.668567,3.227847,2.650256,4.250314,3.360891,2.665786,2.537459,2.233585
38.026400,1.700864,4.759534,3.821353,5.550520,4.743092,3.904047,5.950944,3.316847,3.207462,3.059594,3.238540,2.930782,3.026637,2.651646,3.196201,2.598005,4.231692,3.340729,2.656019,2.537916,2.229460
39.026400,1.700864,4.743873,3.788739,5.532225,4.734698,3.860294,5.900354,3.299332,3.198399,3.045745,3.229269,2.916528,3.017107,2.627402,3.145033,2.466351,4.196128,3.308543,2.637777,2.530283,2.217980
40.026400,1.700864,4.748915,3.808826,5.538379,4.735025,3.897087,5.931598,3.306321,3.201060,3.050875,3.232053,2.922234,3.020295,2.643961,3.201915,2.711880,4.217609,3.331609,2.646394,2.532743,2.222191
42.026400,1.700864,4.737029,3.774387,5.525157,4.731865,3.846454,5.877941,3.292456,3.195635,3.040603,3.226456,2.910416,3.014005,2.618033,3.140670,2.520247,4.180215,3.295759,2.630350,2.528018,2.213933
44.026400,1.700864,4.731096,3.778387,5.519412,4.727719,3.845302,5.878319,3.291363,3.192847,3.039806,3.223727,2.907555,3.011639,2.624193,3.146597,2.491112,4.181901,3.300733,2.632559,2.526207,2.214480
45.026400,1.700864,4.740968,3.783939,5.530531,4.733387,3.855046,5.891384,3.298448,3.198613,3.045909,3.229565,2.914590,3.017297,2.625074,3.148029,2.518477,4.190163,3.304461,2.636208,2.530785,2.218301
47.026400,1.700864,4.753224,3.794531,5.543902,4.741771,3.867027,5.908999,3.308396,3.204568,3.054623,3.235611,2.923843,3.023661,2.632160,3.156841,2.512850,4.202348,3.313678,2.643440,2.535650,2.224512
48.026400,1.700864,4.771029,3.810991,5.566200,4.753015,3.877816,5.935274,3.326052,3.216861,3.070771,3.248291,2.937857,3.036504,2.641096,3.154979,2.459544,4.221417,3.325436,2.657034,2.546393,2.236708
50.026400,1.700864,4.840501,3.931322,5.658796,4.816254,3.989912,6.099299,3.403842,3.272862,3.142054,3.305832,2.992032,3.092930,2.734832,3.283044,2.610366,4.344025,3.437314,2.737713,2.594755,2.296907
18.026400,2.700864,4.786496,3.844075,5.592173,4.771029,3.907607,5.978306,3.347740,3.235574,3.092145,3.267733,2.950663,3.055223,2.668013,3.193945,2.504568,4.254190,3.356729,2.679744,2.563313,2.254657
19.026400,2.700864,4.740908,3.798835,5.530112,4.733111,3.883094,5.918040,3.301761,3.197896,3.047029,3.228831,2.917275,3.016694,2.634916,3.176598,2.569446,4.207780,3.320787,2.641218,2.530163,2.219639
