49.917300,-0.272896,-55.000000
49.917300,-0.272896,-54.000000
49.917300,-0.272896,-57.000000
49.917300,-0.272896,-54.000000
49.917300,-0.272896,-57.000000
49.917300,-0.272896,-57.000000
49.917300,-0.272896,-56.000000
49.917300,-0.272896,-56.000000
49.969400,-0.306004,-51.000000
49.600100,-0.453139,-58.000000
49.273800,-0.368965,-52.000000
49.309300,-0.364872,-53.000000
49.342800,-0.345608,-52.000000
49.382000,-0.357971,-50.000000
49.385600,-0.382449,-55.000000
49.332500,-0.410286,-55.000000
49.177700,-0.402342,-52.000000
49.211900,-0.386143,-53.000000
49.212900,-0.386268,-52.000000
49.212900,-0.386268,-55.000000
49.212900,-0.386268,-53.000000
49.212900,-0.386268,-52.000000
49.211900,-0.386137,-52.000000
49.211900,-0.386137,-52.000000
49.211900,-0.386137,-52.000000
49.211900,-0.386137,-53.000000
49.211900,-0.386137,-53.000000
49.211900,-0.386137,-53.000000
49.211900,-0.386137,-53.000000
49.213900,-0.386399,-54.000000
49.233200,-0.384917,-54.000000
49.279700,0.182596,-53.000000
48.715200,0.902422,-55.000000
47.912600,1.153310,-58.000000
47.056000,1.235470,-68.000000
46.192200,1.242470,-73.000000
45.287800,1.238590,-73.000000
44.409700,1.250490,-81.000000
43.476100,1.228990,-81.000000
42.579800,1.215910,-83.000000
41.729600,1.209760,-83.000000
40.854000,1.214510,-83.000000
40.007400,1.222380,-86.000000
39.123500,1.234070,-86.000000
38.237300,1.235020,-86.000000
37.356900,1.238150,-86.000000
36.507700,1.241430,-87.000000
35.665100,1.235270,-87.000000
34.789400,1.233620,-87.000000
33.905400,1.236330,-87.000000
33.032000,1.232990,-86.000000
32.149300,1.240230,-86.000000
31.273100,1.243670,-86.000000
30.432300,1.227650,-86.000000
29.543800,1.224510,-100.000000
28.652200,1.225110,-100.000000
27.813200,1.237310,-100.000000
26.526100,1.236910,-100.000000
25.483500,1.219650,-100.000000
24.420700,1.212930,-100.000000
23.396800,1.214970,-100.000000
22.383100,1.225740,-100.000000
21.414900,1.227970,-100.000000
20.384600,1.231960,-100.000000
19.364200,1.209510,-100.000000
18.383700,1.197710,-100.000000
18.096200,1.237010,-100.000000
18.101400,1.217720,-100.000000
18.138500,1.197130,-100.000000
18.071300,1.243170,-100.000000
18.616100,1.231670,-100.000000
19.638000,1.265900,-100.000000
20.739300,1.226610,-100.000000
21.751600,1.247170,-89.000000
22.803700,1.284040,-88.000000
23.692500,1.216360,-88.000000
25.494200,1.224540,-88.000000
26.524000,1.219130,-100.000000
27.510600,1.214180,-100.000000
28.554300,1.222850,-100.000000
29.426400,1.214060,-100.000000
31.255400,1.213780,-88.000000
32.248400,1.239730,-86.000000
33.288000,1.245430,-86.000000
34.279900,1.252160,-86.000000
35.190200,1.253320,-86.000000
36.030600,1.249920,-84.000000
36.914700,1.255500,-84.000000
37.796600,1.251480,-85.000000
38.364000,1.253920,-85.000000
38.427600,1.260430,-84.000000
38.140900,1.684700,-88.000000
37.293100,1.636190,-85.000000
36.422900,1.805390,-84.000000
35.549600,1.885280,-84.000000
34.696700,1.894660,-89.000000
33.811500,1.883800,-88.000000
32.919900,1.871240,-87.000000
32.057000,1.872310,-87.000000
31.192400,1.876510,-87.000000
30.253500,1.881700,-87.000000
29.489900,1.885550,-100.000000
28.607600,1.891590,-100.000000
27.719900,1.884240,-100.000000
26.828600,1.881040,-100.000000
25.977900,1.891630,-100.000000
25.091400,1.879320,-100.000000
24.213300,1.870490,-100.000000
23.331900,1.862790,-100.000000
22.477700,1.878880,-100.000000
21.598000,1.886320,-100.000000
20.711600,1.871900,-100.000000
19.844200,1.848460,-100.000000
18.937500,1.903220,-100.000000
18.190500,2.120950,-100.000000
18.086500,2.191510,-100.000000
18.099600,2.197570,-100.000000
18.898600,2.164140,-100.000000
19.833000,2.164630,-87.000000
20.707000,2.163450,-88.000000
21.595600,2.166960,-88.000000
22.484100,2.161840,-88.000000
23.344900,2.174280,-88.000000
24.218200,2.166900,-100.000000
25.109500,2.164180,-100.000000
25.943300,2.172940,-100.000000
26.824700,2.176810,-100.000000
27.693600,2.170850,-100.000000
28.551700,2.161510,-100.000000
29.438700,2.163660,-100.000000
30.298200,2.157420,-100.000000
31.168100,2.175150,-100.000000
32.055700,2.177270,-100.000000
32.923300,2.178180,-90.000000
33.797400,2.171990,-90.000000
34.638500,2.160540,-90.000000
35.544300,2.166930,-90.000000
36.373800,2.164240,-100.000000
37.258700,2.167640,-88.000000
38.138400,2.176830,-88.000000
38.406800,2.206870,-88.000000
38.445500,2.206660,-88.000000
38.176700,2.642410,-100.000000
37.298700,2.572770,-87.000000
36.472600,2.738750,-86.000000
35.579900,2.828750,-86.000000
34.701900,2.842560,-86.000000
33.810200,2.833370,-86.000000
32.977800,2.825590,-100.000000
32.090400,2.829690,-100.000000
31.232100,2.834120,-100.000000
30.382100,2.837720,-100.000000
29.506100,2.833490,-100.000000
28.646100,2.825500,-100.000000
27.805400,2.828910,-100.000000
26.953100,2.833800,-100.000000
26.044900,2.838180,-100.000000
25.184500,2.822680,-100.000000
24.268200,2.830580,-100.000000
23.410700,2.830740,-100.000000
22.505100,2.828740,-100.000000
21.585000,2.829990,-100.000000
20.678500,2.831750,-100.000000
19.792100,2.810860,-100.000000
18.914600,2.915260,-100.000000
18.172400,3.108050,-100.000000
18.055600,3.155000,-100.000000
18.076100,3.187660,-100.000000
18.746300,3.126010,-100.000000
19.629300,3.111640,-100.000000
20.543300,3.111960,-100.000000
21.455000,3.121080,-100.000000
22.325400,3.117450,-100.000000
23.205100,3.118090,-100.000000
24.082600,3.116150,-100.000000
24.934900,3.116740,-100.000000
25.822000,3.120740,-100.000000
26.700800,3.127890,-88.000000
27.546600,3.123060,-88.000000
28.418100,3.117440,-87.000000
29.298200,3.114620,-87.000000
30.170400,3.122400,-87.000000
31.106200,3.123360,-87.000000
31.927200,3.118860,-87.000000
32.783200,3.110280,-87.000000
33.659800,3.112730,-87.000000
34.561000,3.113410,-86.000000
35.431000,3.118540,-86.000000
36.295700,3.131600,-86.000000
37.144300,3.142650,-86.000000
38.090100,3.143400,-87.000000
38.410600,3.215860,-87.000000
38.421800,3.215100,-87.000000
38.433600,3.195190,-87.000000
38.400700,3.102950,-85.000000
37.653000,3.334930,-87.000000
36.864300,3.641670,-87.000000
35.985600,3.814730,-90.000000
35.105300,3.848060,-90.000000
34.206400,3.839530,-90.000000
33.349500,3.834540,-90.000000
32.482000,3.835840,-89.000000
31.575100,3.835560,-89.000000
30.688100,3.836500,-89.000000
29.805900,3.834590,-89.000000
28.933900,3.834730,-100.000000
28.062300,3.839880,-100.000000
27.213900,3.844440,-100.000000
26.294200,3.844440,-100.000000
25.419000,3.826420,-100.000000
24.566000,3.824720,-100.000000
23.720900,3.838970,-100.000000
22.812100,3.837780,-100.000000
21.960200,3.824440,-100.000000
21.091800,3.821770,-100.000000
20.193800,3.820090,-100.000000
