49.300000,44.191000,-53.000000
49.450600,44.348800,-49.000000
46.084100,1.688780,-80.000000
47.210200,1.997600,-77.000000
47.210200,1.997600,-75.000000
47.321800,1.813490,-72.000000
47.355700,1.828170,-75.000000
47.355700,1.828170,-74.000000
47.355700,1.828170,-74.000000
47.366000,1.827750,-74.000000
47.167400,1.402830,-72.000000
47.109900,1.347240,-77.000000
49.505100,32.601900,-47.000000
49.461700,6.874080,-57.000000
49.318100,7.317600,-55.000000
49.340600,7.299050,-55.000000
49.353500,7.320130,-58.000000
49.379400,7.336870,-57.000000
49.400600,7.386430,-58.000000
49.413800,7.411860,-58.000000
49.430700,7.414220,-57.000000
49.431900,7.419590,-59.000000
49.356100,7.471890,-58.000000
49.323500,7.474790,-55.000000
49.363500,7.475670,-56.000000
49.363500,7.475670,-57.000000
49.363500,7.475670,-57.000000
49.347200,-0.196099,-51.000000
49.360200,-0.217565,-53.000000
49.403700,-0.295873,-53.000000
49.398800,-0.340201,-50.000000
49.390800,-0.338996,-52.000000
49.408400,-0.347672,-52.000000
49.820200,-0.333593,-59.000000
47.247800,3.237650,-76.000000
47.316300,3.259410,-73.000000
47.316300,3.259410,-75.000000
47.316300,3.259410,-75.000000
46.023900,3.176590,-83.000000
46.014600,3.206470,-80.000000
46.014600,3.206470,-79.000000
46.014600,3.206470,-78.000000
46.048500,3.204810,-77.000000
46.633700,3.229540,-78.000000
46.644100,3.234130,-74.000000
46.644100,3.234130,-76.000000
46.644100,3.234130,-76.000000
39.755000,3.489670,-84.000000
39.800700,3.491210,-86.000000
39.890700,3.494760,-86.000000
39.980700,3.498320,-86.000000
40.060400,3.500350,-86.000000
40.156400,3.510050,-86.000000
39.919300,3.513470,-100.000000
39.621200,3.189860,-85.000000
39.676700,3.225470,-85.000000
39.677400,3.224760,-87.000000
39.677400,3.224760,-87.000000
39.677400,3.224760,-88.000000
39.640500,3.169720,-85.000000
39.607100,3.213140,-85.000000
42.351000,1.837020,-85.000000
42.421000,1.856450,-82.000000
42.421000,1.856450,-84.000000
42.421000,1.856450,-85.000000
