49.026400,-0.299136,-94.695493,-68.063231,-61.746812,-47.257561,-45.035201,-54.797293,-72.145063,-70.390438,-70.301769,-72.715356,-98.221055,-73.436877,-71.860512,-50.441494,-39.041600,-60.235212,-59.295357,-64.733550,-65.097371,-67.129688
50.026400,-0.299136,-98.614969,-72.203753,-65.066870,-51.745119,-36.939195,-51.693911,-65.096418,-67.254067,-69.424433,-68.716524,-99.157534,-77.399561,-74.972213,-55.369004,-35.312994,-57.068314,-51.284245,-55.844075,-59.066703,-57.908368
20.026400,0.700864,-69.950806,-54.739214,-37.976831,-52.453183,-75.822138,-82.639622,-97.617032,-99.903983,-99.917361,-99.928840,-77.194072,-49.258344,-48.973272,-52.395608,-74.649586,-89.329867,-97.705851,-99.547684,-99.635858,-99.655540
22.026400,0.700864,-70.587654,-59.633866,-36.565034,-51.288445,-74.905475,-81.423884,-97.009372,-99.862214,-99.881263,-99.920365,-78.445756,-53.716530,-45.762471,-51.146162,-74.415746,-89.154347,-96.708774,-99.443333,-99.510078,-99.601533
25.026400,0.700864,-73.087565,-62.349372,-36.763520,-49.893745,-72.168905,-81.804951,-96.996835,-99.715333,-99.772746,-99.779768,-81.433667,-56.623820,-43.961670,-51.451353,-73.924051,-86.325098,-96.938035,-99.480383,-99.555907,-99.683100
27.026400,0.700864,-75.696400,-63.477298,-38.005050,-48.244246,-70.954311,-80.634300,-97.141466,-99.651103,-99.729002,-99.677506,-83.617794,-57.883415,-45.331285,-50.971125,-72.546094,-85.434422,-97.205999,-99.458258,-99.473027,-99.655345
30.026400,0.700864,-76.034598,-62.135277,-42.706386,-44.135747,-70.733343,-77.845944,-94.313845,-99.740995,-99.809347,-99.643847,-86.208152,-56.561562,-49.216836,-46.862746,-71.767453,-85.328570,-94.009423,-99.558327,-99.731885,-99.657330
33.026400,0.700864,-75.980104,-62.481631,-45.936619,-40.086024,-70.099862,-73.304806,-88.657163,-99.983229,-99.987832,-99.753020,-88.549173,-59.042813,-52.668431,-42.822336,-70.832252,-82.508646,-88.282242,-99.207680,-99.131672,-99.569139
35.026400,0.700864,-78.883478,-62.704874,-49.479281,-36.772667,-67.253551,-70.205218,-87.851069,-100.124446,-100.051158,-99.851821,-89.069545,-59.418253,-54.997879,-40.734463,-67.650796,-81.511091,-87.016169,-99.565093,-99.596675,-99.818768
38.026400,0.700864,-82.875276,-62.741132,-52.567885,-32.182140,-66.672736,-68.782812,-86.013960,-99.872004,-99.534567,-99.515504,-93.276083,-60.521565,-59.208992,-33.996331,-65.222959,-81.584296,-87.371754,-100.969589,-101.523392,-99.368453
40.026400,0.700864,-89.864571,-63.396236,-54.046534,-32.066042,-66.139361,-70.286343,-82.268928,-98.382564,-95.742667,-96.832153,-94.541752,-63.368431,-61.310833,-32.790829,-64.496783,-82.963963,-86.441145,-98.023676,-97.268154,-95.625748
