-6.797220,3.544270,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-75.000000,-42.333333,-100.000000,-72.333333,-70.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-88.166667,-82.833333,-40.333333,-45.833333,-66.666667,-73.166667,-88.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000
-5.797220,3.544270,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-73.909091,-38.500000,-100.000000,-72.166667,-69.666667,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-87.000000,-100.000000,-82.875000,-90.000000,-87.833333,-78.500000,-36.416667,-45.083333,-71.166667,-74.750000,-88.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000
-4.797220,3.544270,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-70.666667,-37.411765,-100.000000,-71.117647,-69.250000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-86.000000,-89.000000,-81.866667,-90.000000,-87.705882,-76.176471,-37.352941,-47.411765,-70.823529,-72.529412,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000
-3.797220,3.544270,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-79.571429,-71.571429,-36.375000,-100.000000,-68.250000,-65.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-85.600000,-88.000000,-77.250000,-91.000000,-85.500000,-73.750000,-41.000000,-47.500000,-69.000000,-73.750000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000
-2.797220,3.544270,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-84.000000,-68.000000,-37.333333,-100.000000,-68.125000,-69.222222,-87.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-87.000000,-100.000000,-80.000000,-91.285714,-85.111111,-72.000000,-42.555556,-46.333333,-71.333333,-74.444444,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000
-1.797220,3.544270,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-79.400000,-69.000000,-44.846154,-100.000000,-69.166667,-67.300000,-87.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-86.444444,-85.000000,-80.846154,-89.500000,-83.769231,-70.769231,-45.076923,-44.769231,-69.615385,-72.846154,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000
-0.797220,3.544270,-100.000000,-100.000000,-100.000000,-100.000000,-64.000000,-60.000000,-76.400000,-60.071429,-48.285714,-100.000000,-68.545455,-71.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-84.571429,-80.214286,-74.642857,-80.714286,-75.214286,-59.500000,-43.785714,-43.142857,-69.357143,-71.571429,-87.400000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000
0.202780,3.544270,-100.000000,-100.000000,-100.000000,-73.000000,-64.000000,-63.700000,-68.937500,-53.125000,-43.375000,-100.000000,-69.000000,-69.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-68.125000,-68.312500,-57.125000,-62.062500,-60.312500,-50.562500,-44.062500,-42.875000,-66.312500,-71.062500,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000
1.202780,3.544270,-100.000000,-100.000000,-100.000000,-70.000000,-66.000000,-69.000000,-68.500000,-53.142857,-44.714286,-100.000000,-72.750000,-68.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-65.000000,-65.428571,-60.714286,-64.714286,-58.285714,-46.714286,-44.857143,-40.428571,-63.428571,-69.857143,-85.400000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000
2.202780,3.544270,-100.000000,-100.000000,-100.000000,-100.000000,-67.000000,-67.400000,-71.800000,-62.000000,-48.000000,-47.200000,-64.181818,-68.500000,-81.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-63.846154,-65.769231,-57.615385,-64.153846,-59.076923,-52.000000,-45.846154,-40.692308,-66.846154,-68.307692,-87.875000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000
3.202780,3.544270,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-68.000000,-100.000000,-65.250000,-50.000000,-45.000000,-66.750000,-68.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-82.000000,-82.250000,-75.750000,-77.000000,-76.250000,-64.750000,-46.000000,-40.750000,-62.000000,-68.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000
4.202780,3.544270,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-63.333333,-55.000000,-49.000000,-71.000000,-67.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-82.333333,-83.333333,-80.666667,-79.000000,-75.666667,-64.000000,-45.666667,-41.666667,-69.666667,-70.666667,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000
5.202780,3.544270,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-67.400000,-51.500000,-49.000000,-69.333333,-67.333333,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-86.000000,-86.833333,-78.666667,-84.000000,-80.166667,-68.166667,-52.333333,-36.833333,-66.833333,-69.666667,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000
6.202780,3.544270,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-71.000000,-56.400000,-100.000000,-70.800000,-67.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-87.300000,-81.250000,-87.000000,-85.600000,-76.700000,-50.100000,-36.000000,-67.600000,-69.500000,-86.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000
7.202780,3.544270,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-55.600000,-100.000000,-73.000000,-60.600000,-81.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-88.000000,-100.000000,-90.000000,-88.000000,-73.400000,-50.800000,-34.000000,-69.000000,-68.000000,-88.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000
8.202780,3.544270,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-54.166667,-100.000000,-68.500000,-57.833333,-81.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-89.000000,-100.000000,-82.000000,-90.000000,-85.166667,-78.833333,-51.666667,-32.000000,-62.000000,-61.333333,-87.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000
9.202780,3.544270,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-84.000000,-54.000000,-100.000000,-63.200000,-54.833333,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-89.000000,-100.000000,-82.000000,-100.000000,-86.800000,-80.833333,-50.666667,-36.666667,-61.333333,-63.666667,-85.333333,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000
10.202780,3.544270,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-82.200000,-51.800000,-100.000000,-60.000000,-53.400000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-87.000000,-79.800000,-54.600000,-34.800000,-64.000000,-67.200000,-86.600000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000
