49.362000,35.133000,-60.034404
49.999400,36.734900,-57.956956
49.360500,44.759000,-57.183794
50.013400,49.814100,-55.794692
49.936200,52.421100,-58.601816
49.339300,55.418700,-50.401453
49.979200,57.643600,-53.289558
49.385600,57.978900,-46.266899
49.363400,60.666800,-42.151776
49.398200,63.350600,-38.065457
49.344800,65.955900,-35.008671
49.344200,68.480700,-30.978346
49.418900,70.932600,-40.970452
50.268400,72.793300,-37.978111
49.410600,73.298800,-39.981564
49.414700,73.492000,-35.983198
50.346600,73.505100,-39.983864
50.396500,73.506900,-37.984110
50.397100,73.508800,-44.984129
50.396700,73.510100,-44.984139
49.372700,73.511400,-39.983513
50.204400,73.514100,-39.983397
50.401800,73.515700,-40.984212
50.401800,73.515700,-39.984212
49.332500,73.516200,-43.983706
49.343600,73.516700,-45.983668
49.343600,73.516700,-45.983668
50.373900,73.518900,-40.984107
50.344900,73.521300,-40.983997
