49.360300,10.023500,-71.000000
49.348400,12.216800,-65.000000
50.005200,13.004200,-65.000000
49.360100,14.755900,-67.000000
49.996800,15.620400,-65.000000
49.349000,17.420000,-67.000000
49.988200,18.395200,-61.000000
49.349000,20.130300,-67.000000
50.005400,20.922300,-61.000000
49.363800,22.790600,-78.000000
49.977800,23.460600,-64.000000
49.996400,26.139600,-64.000000
49.355500,27.415500,-68.000000
49.998600,28.733000,-63.000000
49.348500,29.810000,-57.000000
50.000000,31.462200,-63.000000
49.362000,32.435100,-57.000000
49.985000,34.086100,-63.000000
49.363800,37.676000,-57.000000
49.999300,39.344400,-62.000000
49.971300,41.892100,-62.000000
49.362400,42.439000,-57.000000
49.967100,44.510500,-57.000000
49.997400,47.124200,-57.000000
49.359200,47.370000,-49.000000
49.396200,49.973800,-49.000000
49.438200,52.640300,-49.000000
49.962200,55.021600,-61.000000
49.958100,60.264800,-52.000000
49.997900,62.909100,-52.000000
49.961300,64.934400,-36.000000
50.026100,67.505800,-36.000000
50.147400,70.221300,-36.000000
