22.534229,73.640201,-35.640953,-55.103137,-90.255391,-90.318148,-89.708538,-89.919470,-89.911856,-89.920008,-89.954447,-89.960678,-89.954057,-89.986308,-89.985906,-89.950777,-89.912263,-90.000000,-87.011652,-83.075092,-52.615154,-51.207281,-61.823848,-90.902852,-89.975215,-89.878867,-89.804970,-89.872864,-89.869398,-89.965276,-89.966480,-89.950645,-89.972927,-89.996481,-89.998381,-89.989428,-89.970471,-88.449832,-81.759243,-58.724924
28.933123,73.521179,-34.123836,-50.783664,-88.412175,-89.994423,-89.776533,-89.943464,-89.944465,-89.957448,-89.977371,-89.966199,-89.967468,-89.989239,-89.990763,-90.007074,-89.818872,-90.000000,-83.958641,-81.485025,-52.910536,-47.722170,-53.841623,-88.135079,-89.062392,-89.946821,-89.871602,-89.916416,-89.921020,-89.972926,-89.984932,-89.964830,-89.985088,-89.982508,-89.998765,-89.967427,-90.046786,-87.460352,-75.750026,-59.756379
29.732984,73.506301,-34.613214,-52.801867,-87.983876,-90.081910,-89.805687,-89.953362,-89.952994,-89.970056,-89.981950,-89.970612,-89.985150,-89.995436,-90.003762,-90.006162,-89.890374,-90.000000,-83.598013,-80.106101,-54.782802,-46.740351,-54.134170,-87.823430,-89.650949,-89.964530,-89.919686,-89.938835,-89.942006,-89.976821,-89.987151,-89.984672,-89.985751,-89.984190,-89.998534,-89.984362,-90.026284,-88.041463,-73.022155,-58.603782
30.532846,73.491424,-31.902113,-54.251923,-89.314117,-90.462395,-89.824871,-89.952139,-89.948679,-89.974785,-89.980461,-89.968885,-89.990837,-89.996866,-90.081305,-90.001487,-89.882214,-90.000000,-85.521425,-82.257596,-54.771708,-45.256101,-56.292768,-89.163239,-89.259244,-89.972561,-89.919401,-89.934570,-89.937011,-89.976561,-89.985906,-89.990323,-89.988076,-89.989151,-89.999236,-89.987889,-89.999581,-87.823758,-77.186167,-57.240861
31.332707,73.476546,-31.784580,-57.730061,-88.455266,-90.295250,-89.819749,-89.918962,-89.922563,-89.948922,-89.966902,-89.954987,-89.955156,-89.986017,-89.276709,-89.983164,-89.765404,-90.000000,-85.595940,-78.962826,-52.074593,-45.612203,-57.421075,-88.903824,-88.945981,-89.923213,-89.853481,-89.888589,-89.888054,-89.961723,-89.977927,-89.952336,-89.968081,-89.946418,-89.997563,-89.961162,-89.936566,-87.706517,-76.593559,-55.967706
32.147447,74.261530,-33.447321,-58.637522,-86.895401,-89.353210,-90.098288,-89.976867,-89.977438,-89.965155,-89.990031,-89.990479,-89.977832,-89.994340,-90.050927,-89.978805,-89.822220,-90.000000,-85.709976,-78.015167,-46.914820,-47.888250,-58.482542,-87.130627,-87.522215,-89.915796,-89.926217,-89.959305,-89.957932,-89.991739,-89.994211,-89.980539,-89.990765,-89.975575,-89.998039,-89.964857,-89.952509,-87.483176,-73.881293,-55.293697
31.347585,74.276408,-33.914505,-59.248072,-85.601507,-89.797766,-90.029814,-90.006375,-90.002888,-89.992556,-90.002388,-90.001706,-90.012758,-90.003830,-87.610487,-90.007400,-89.957728,-90.000000,-84.639184,-78.020373,-51.296551,-48.811014,-58.152976,-88.047441,-88.130587,-90.041491,-90.004035,-90.006576,-90.008468,-90.002713,-90.000986,-90.015432,-90.004037,-88.377026,-90.000138,-89.996777,-89.784301,-87.297756,-75.569584,-56.910625
30.547724,74.291285,-33.769390,-53.912251,-88.228879,-89.703975,-90.000342,-90.007863,-90.007346,-89.995245,-90.004378,-90.003095,-90.009519,-90.004123,-89.919811,-90.012932,-89.973469,-90.000000,-85.665134,-80.585833,-54.301142,-48.488503,-58.204413,-88.210429,-88.423949,-90.044050,-90.033706,-90.015732,-90.017350,-90.003044,-90.002418,-90.010716,-90.002105,-89.995381,-90.000255,-89.998148,-89.996753,-87.902495,-75.356207,-56.686231
29.747862,74.306163,-35.089584,-54.007428,-88.472743,-89.535265,-89.977090,-90.014521,-90.012743,-89.988741,-90.007357,-90.005788,-90.014008,-90.005800,-90.025734,-90.026329,-89.936010,-90.000000,-84.677739,-78.720402,-55.170647,-47.386159,-53.639508,-88.178264,-88.719850,-90.062479,-90.040386,-90.026740,-90.029102,-90.005886,-90.003957,-90.015160,-90.006302,-89.987887,-90.000335,-89.994765,-90.022983,-88.437137,-75.606912,-58.527437
28.948000,74.321041,-33.918054,-51.873261,-88.239994,-89.461716,-89.952330,-90.007032,-90.006989,-89.981016,-90.004293,-90.002677,-90.010073,-90.003038,-90.000114,-90.026009,-89.874502,-90.000000,-84.834756,-81.067616,-52.118954,-47.852585,-52.261175,-87.962425,-88.602826,-90.048480,-90.011788,-90.013064,-90.016139,-90.002998,-90.002308,-90.013082,-90.004519,-89.985797,-90.000566,-89.984360,-90.036881,-87.967868,-74.373391,-58.450739
28.148139,74.335919,-33.601834,-49.116387,-88.139534,-89.412796,-89.960602,-89.990818,-89.994918,-89.964731,-89.997982,-89.996954,-89.992703,-89.997699,-89.997668,-90.020335,-89.488926,-90.000000,-84.529615,-80.512878,-51.761830,-48.552488,-52.781182,-87.913148,-88.571012,-90.027012,-89.969431,-89.986404,-89.988387,-89.996938,-89.999099,-89.994667,-89.997825,-89.981893,-89.999611,-89.877120,-90.048287,-88.063547,-76.525582,-58.487378
