49.3,2.4
49.3,3.4
49.3,4.3
49.3,5.4
49.3,6.4
49.3,7.4
49.3,8.4
49.3,9.4
49.3,10.4
49.3,11.3
49.3,12.4
49.3,13.4
49.3,14.4
49.3,15.4
49.3,16.4
49.3,17.4
49.3,18.4
49.3,19.4
49.3,20.4
49.3,21.3
49.3,22.4
49.3,23.4
49.3,24.4
49.3,25.4
49.3,26.4
49.3,27.4
49.3,28.4
49.3,29.4
49.3,30.4
49.3,31.3
49.3,32.4
49.3,33.4
49.3,34.4
49.3,35.4
49.3,36.4
49.3,37.4
49.3,38.4
49.3,39.4
49.3,40.4
49.3,41.3
49.3,42.4
49.3,43.4
49.3,44.4
49.3,45.4
49.3,46.4
49.3,47.4
49.3,48.4
49.3,49.4
49.3,50.4
49.3,51.3
49.3,52.4
49.3,53.4
49.3,54.4
49.3,55.4
49.3,56.4
49.3,57.4
49.3,58.4
49.3,59.4
49.3,60.4
49.3,61.3
49.3,62.4
49.3,63.4
49.3,64.4
49.3,65.4
49.3,66.4
49.3,67.4
49.3,68.4
49.3,69.4
49.3,70.4
49.3,71.3
49.3,72.4
49.3,73.4
