1563183542.000000,1.011207,76.323518,-44.000000,-27.000000,-100.000000,-51.000000,-61.000000,-63.000000,-60.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-58.000000,-50.000000,-47.000000,-49.000000,-59.000000,-70.000000,-61.000000,-66.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-67.000000
1563183547.000000,0.872742,77.547642,-47.000000,-33.000000,-100.000000,-39.000000,-61.000000,-63.000000,-46.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-65.000000,-54.000000,-45.000000,-41.000000,-53.000000,-60.000000,-62.000000,-65.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-67.000000
1563183553.000000,1.040657,77.380257,-51.000000,-45.000000,-47.000000,-38.000000,-48.000000,-63.000000,-54.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-73.000000,-53.000000,-46.000000,-44.000000,-52.000000,-61.000000,-61.000000,-62.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-70.000000
1563183558.000000,1.119625,74.713919,-58.000000,-45.000000,-47.000000,-46.000000,-54.000000,-62.000000,-50.000000,-61.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-65.000000,-53.000000,-40.000000,-48.000000,-53.000000,-63.000000,-64.000000,-62.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-63.000000
1563183564.000000,1.119250,71.837401,-70.000000,-54.000000,-47.000000,-40.000000,-56.000000,-62.000000,-58.000000,-59.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-83.000000,-68.000000,-41.000000,-48.000000,-57.000000,-62.000000,-63.000000,-62.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-83.000000
1563183570.000000,1.113435,69.047235,-70.000000,-47.000000,-48.000000,-34.000000,-58.000000,-66.000000,-58.000000,-59.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-82.000000,-83.000000,-66.000000,-45.000000,-39.000000,-56.000000,-59.000000,-64.000000,-60.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-83.000000
1563183575.000000,1.139591,66.243885,-76.000000,-47.000000,-48.000000,-32.000000,-53.000000,-66.000000,-54.000000,-58.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-82.000000,-83.000000,-66.000000,-40.000000,-39.000000,-56.000000,-64.000000,-60.000000,-62.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-89.000000
1563183581.000000,1.108703,63.471881,-76.000000,-59.000000,-48.000000,-32.000000,-53.000000,-58.000000,-53.000000,-60.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-82.000000,-100.000000,-71.000000,-44.000000,-37.000000,-52.000000,-62.000000,-59.000000,-61.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-89.000000
1563183586.000000,1.113491,60.711268,-76.000000,-57.000000,-46.000000,-31.000000,-56.000000,-54.000000,-53.000000,-61.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-72.000000,-45.000000,-44.000000,-52.000000,-57.000000,-57.000000,-60.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-89.000000
1563183592.000000,1.122795,58.060387,-100.000000,-57.000000,-46.000000,-32.000000,-52.000000,-59.000000,-55.000000,-61.000000,-100.000000,-83.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-80.000000,-46.000000,-47.000000,-44.000000,-60.000000,-53.000000,-60.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000
