49.948400,11.003900,-58.000000
49.951600,12.025800,-58.000000
49.953500,13.105100,-54.825680
49.954300,14.131400,-53.000000
49.946900,15.156100,-53.000000
49.947700,16.179200,-53.000000
49.958300,17.177200,-52.794710
49.953800,18.192500,-53.000000
49.944400,19.217600,-53.000000
49.951400,20.241700,-53.000000
49.952400,22.268000,-54.000000
49.956900,23.289100,-54.000000
49.952300,25.372700,-41.246539
49.946400,27.369100,-32.000000
49.951400,28.207100,-32.000000
49.951400,29.104400,-32.000000
49.948900,30.851700,-40.000000
49.949200,31.727600,-40.000000
49.949200,33.557200,-49.000000
49.950900,34.343000,-49.000000
49.957500,35.226400,-49.000000
49.956800,36.086500,-49.000000
49.965300,36.971500,-50.000000
49.987900,37.913500,-50.000000
49.979300,38.751000,-50.000000
49.969600,39.621200,-50.000000
49.986100,41.350900,-57.000000
49.974200,42.210900,-57.000000
49.982100,43.941000,-65.000000
49.980700,44.850400,-65.000000
49.987000,45.751900,-65.000000
49.963000,47.551600,-67.000000
49.986400,48.466900,-67.000000
49.992900,49.341500,-67.000000
49.977800,50.162900,-67.000000
49.967800,51.926500,-61.746672
49.990700,52.791700,-59.036518
49.966300,53.651300,-61.317143
49.960800,54.508500,-66.588624
49.992400,55.391300,-67.858272
49.991800,56.245000,-72.108141
49.982000,57.151000,-74.360450
49.958900,58.918300,-69.000000
49.970500,59.801600,-69.000000
49.990700,60.636000,-69.000000
49.985100,61.506900,-71.353101
49.979200,62.377000,-70.501666
49.977100,63.270900,-73.635472
49.970900,64.127000,-72.745297
49.943300,65.044900,-77.000000
49.957500,65.956200,-77.000000
50.002500,66.809300,-78.000000
50.017800,67.668600,-78.000000
50.047600,68.517000,-78.000000
50.086700,69.433800,-77.000000
50.131700,70.293400,-77.000000
50.175100,71.136000,-77.000000
50.235200,71.939000,-77.000000
50.281200,72.760800,-72.000000
50.356100,73.387400,-72.000000
50.396300,73.508900,-72.000000
50.396300,73.508900,-72.779136
