1.169085,6.831773
-0.009473,4.538668
0.038615,4.848886
0.265909,3.146316
0.166889,0.435911
0.103138,-1.200255
0.038661,-1.522277
-0.457898,-1.005342
-0.343325,-1.105692
-0.404199,-0.974497
-0.313365,-0.725886
-0.221892,-0.769562
0.049839,-0.557342
1.687556,-0.947292
2.229087,-0.612134
1.729293,-1.283287
2.074766,-1.43831
2.386384,-1.545589
1.729987,-0.086573
1.059252,-0.12587
1.4303,-0.413126
1.138771,-0.255467
0.811793,-0.209144
0.095759,-0.346316
-1.989263,-0.764954
-1.740296,-0.810595
-1.185773,-0.793633
-0.659627,0.631993
-0.545407,0.832879
-0.521317,0.931246
-0.741161,1.122457
-0.164057,2.574956
0.058679,1.654992
-0.274378,1.626326
-0.514018,1.320951
-0.619334,0.985906
-0.629286,0.369777
-0.633411,-0.292137
-0.588345,-0.273785
-0.612393,-1.081557
-0.823778,-0.987507
-0.840279,1.06199
-0.89177,0.889142
-0.781769,2.183547
-0.798031,0.885961
-0.85329,-0.413203
-0.939957,0.260946
-0.924003,-0.405926
-0.920517,-0.556733
-1.079401,-0.938997
-1.003975,-1.281
-0.808716,-1.134846
-0.765252,-1.483238
-0.828548,-0.776034
-0.638841,-1.582017
-0.623865,-1.79256
-0.738834,-2.539009
-0.571694,-3.714061
-0.509343,-3.339317
-0.668159,-2.8441
-0.728276,-1.950129
-0.529008,-2.135
-0.470599,-2.279379
-0.722219,-1.892428
-0.477401,-0.752934
-0.566571,0.021497
-0.564694,0.076364
-0.573847,0.908803
-0.537373,0.902716
-0.60989,2.616523
-0.573494,1.636856
-0.515872,1.542369
-0.466368,1.827664
-0.673443,1.726209
-0.69492,1.231418
-0.602217,0.657018
-0.618926,-0.338935
-0.640424,-1.444513
-0.082796,-1.871932
0.013707,0.043277
0.03336,0.848886
0.041532,0.886585
-0.002187,1.029765
-0.047452,1.153512
-1.043933,0.102236
-1.462497,-0.863579
-2.068922,-1.057941
-2.881346,-1.00721
-3.083999,-0.382304
-1.979026,-0.363453
-1.04436,-0.418558
-0.625705,-0.338092
-0.482142,-0.253068
0.732246,-0.094702
1.574636,0.242755
1.116791,0.221765
-0.569399,-0.332099
-0.431436,-0.119917
-0.48688,0.369377
-0.568839,2.405681
0.392059,1.038621
0.585347,0.206676
0.200743,-0.421768
0.302557,-1.190835
0.263966,-0.185606
0.274545,-0.225965
0.361684,-0.393983
-0.124164,2.932079
0.162345,1.16411
-0.716336,0.03994
-0.228034,0.354168
-0.283546,-1.118602
-0.288564,-0.394638
-0.212599,-0.302526
-0.499382,-0.106845
-1.023441,-1.04868
-1.125912,-1.055122
-0.168093,-2.12853
-0.305672,-2.458246
-0.248314,-3.345714
-0.293377,-3.597925
-0.451193,-4.194188
-0.697326,-5.483791
-0.909977,-5.425175
-0.878998,-5.650108
-0.612223,-3.32411
-0.665811,-2.79316
-0.704969,-2.428408
-0.363364,-2.061584
-0.353141,-1.480903
-0.379106,-1.053001
-0.298526,1.424445
-0.370632,1.608646
-0.244056,3.111449
-0.213714,2.403355
0.1327,1.3274
-0.455305,2.64951
-0.410286,2.102239
-0.384586,1.519235
-0.425223,1.338203
-2.273467,-0.594937
-2.940716,-0.542309
-4.453417,-0.401407
-2.628469,-0.205198
-1.466396,-0.548081
-1.729559,-0.075233
-0.48027,-0.96124
0.009246,-1.269893
0.418002,-2.248242
0.225413,-2.89327
0.050992,-0.298246
0.401983,0.045879
0.013117,0.12583
