22.534229,73.640201,3.293301,5.985247,2.553706,3.777854,13.624568,3.350834,4.387552,7.275645,1.914711,3.281896,3.275062,2.871491,1.351326,1.302662,2.514386,0.697369,1.539258,4.943922,3.258569,2.661009,3.015768,3.303124,3.312642,3.082971,3.302906,3.299949,2.051433,2.075203,1.840388,2.426963,2.461648,1.569406,0.870716,1.836637,0.819208,1.717885,2.194137,3.274293
28.933123,73.521179,3.301045,6.432811,5.452330,3.949992,13.624568,3.421981,4.380441,7.279233,2.057909,3.284964,3.273477,2.874992,1.346533,1.298078,2.519604,0.709837,1.603419,5.009937,3.249024,2.681896,3.070251,3.319136,3.336301,3.105159,3.321592,3.316896,2.122097,2.066901,1.837287,2.426746,2.453078,1.568611,0.887638,1.902389,0.854237,1.713550,2.201999,3.274378
29.732984,73.506301,3.306005,9.906235,11.077973,8.774612,13.624568,3.402333,4.388384,7.284540,4.816912,3.288595,3.276660,2.876071,1.346584,1.298458,2.519998,0.721557,1.595704,5.016786,3.250836,2.682495,3.056374,3.322846,3.337581,3.106849,3.323570,3.319186,3.862837,2.067533,1.839766,2.429314,2.454172,1.569382,0.883991,1.911272,1.401866,1.714696,2.202565,3.277342
30.532846,73.491424,3.312315,9.904941,11.071743,6.682623,13.624568,3.402978,4.400736,7.291497,3.399851,3.292523,3.279793,2.877303,1.346888,1.299102,2.520629,0.716310,1.585666,5.019938,3.252532,2.690523,3.060768,3.331012,3.346944,3.116398,3.331018,3.326121,3.843114,2.068442,1.842496,2.431916,2.455251,1.570318,0.883259,1.914827,1.299057,1.715766,2.203731,3.280260
31.332707,73.476546,3.319860,6.971984,6.368500,4.485567,13.624568,3.441411,4.419000,7.300343,2.279307,3.296633,3.282832,2.878692,1.347501,1.300062,2.521547,0.708530,1.595411,5.002053,3.254122,2.707003,3.095178,3.343516,3.365197,3.134639,3.344003,3.337601,2.435322,2.069687,1.845523,2.434529,2.456344,1.571342,0.889109,1.894128,0.956160,1.716752,2.205366,3.283017
32.147447,74.261530,3.244029,6.787219,6.335010,4.088781,13.624568,3.323766,4.314581,7.248721,2.061827,3.236351,3.229193,2.864156,1.336252,1.286488,2.505783,0.704542,1.535741,4.980195,3.215547,2.628445,2.986661,3.259685,3.272451,3.043556,3.264521,3.261546,2.317445,2.048085,1.811203,2.392287,2.429279,1.554169,0.866236,1.874593,0.876034,1.694537,2.186141,3.231370
31.347585,74.276408,3.243402,9.906068,11.076739,6.431838,13.624568,3.294644,4.305819,7.242482,2.552088,3.236555,3.229720,2.863318,1.335944,1.286196,2.505617,0.704482,1.515318,4.997297,3.216126,2.620815,2.963823,3.255603,3.264205,3.035762,3.258936,3.256861,3.775967,2.047878,1.811201,2.392630,2.429630,1.554218,0.859828,1.892215,1.311251,1.694852,2.185744,3.231868
30.547724,74.291285,3.242317,9.906235,11.077968,8.168552,13.624568,3.287050,4.300533,7.237872,4.142109,3.236185,3.229751,2.862587,1.335844,1.286091,2.505528,0.712851,1.527167,4.995068,3.216459,2.615418,2.955363,3.251817,3.258070,3.029983,3.254232,3.252692,3.775767,2.047835,1.811143,2.392612,2.429884,1.554086,0.859121,1.889120,1.376033,1.694992,2.185192,3.231776
29.747862,74.306163,3.241202,9.906235,11.077973,9.293560,13.624568,3.293462,4.297894,7.234590,6.052374,3.235447,3.229307,2.861960,1.335899,1.286116,2.505576,0.718047,1.535943,4.993011,3.216405,2.613890,2.958812,3.249762,3.256042,3.028053,3.252171,3.250661,3.773110,2.047855,1.810930,2.392257,2.429912,1.553900,0.860949,1.887258,1.388561,1.694903,2.184925,3.231209
28.948000,74.321041,3.240385,9.584409,10.425908,5.202817,13.624568,3.304008,4.296990,7.232292,2.504138,3.234549,3.228478,2.861438,1.336064,1.286225,2.505712,0.706740,1.533837,4.991148,3.215931,2.615975,2.967695,3.249921,3.258055,3.029922,3.253061,3.251172,3.434556,2.047879,1.810528,2.391639,2.429662,1.553732,0.862953,1.886391,1.098366,1.694584,2.185065,3.230326
