0.366148,1.524503
-0.016783,1.490322
0.022312,1.347197
0.398635,1.274915
0.163004,1.054666
-0.138023,1.006126
-0.805647,1.054089
-1.401906,0.845644
-1.306981,0.859999
-0.973913,1.067944
-0.766659,1.228115
-0.656218,1.338800
-0.668956,1.375966
-0.665250,1.860865
-0.494295,2.202213
-0.270031,2.290111
1.104184,2.055270
1.121219,2.237595
0.790191,2.743045
-0.082445,2.887772
-0.231102,2.890096
-0.449835,2.723835
-0.994517,2.508034
-1.959358,2.355270
-3.082628,2.194055
-2.126801,2.163883
-1.287828,2.047893
-0.722853,1.912524
-0.256175,2.123811
0.289784,2.262975
-0.048827,2.069706
-0.044873,2.007333
0.223902,1.745397
0.364787,1.741199
0.391995,1.428359
0.371772,0.800244
0.501032,0.623722
0.316762,0.441607
0.162218,0.560410
0.484091,0.617544
0.564895,0.910480
0.584298,0.841542
0.546795,1.084983
0.496002,0.828848
0.483950,1.269242
0.563475,1.278487
0.276806,1.126775
0.439904,0.978604
0.478812,0.650952
1.148925,0.835412
1.372392,0.941403
1.180779,1.070386
0.840916,0.845649
1.503888,0.689230
1.892790,0.866217
2.124302,0.885985
1.298621,1.005997
0.797395,1.274596
1.408001,1.150647
2.215478,0.811671
2.441306,0.865830
2.327269,0.933082
1.805329,0.539316
1.483628,0.520799
0.934410,0.508183
0.783017,0.402944
1.599794,0.601835
1.222529,1.272239
1.493997,1.519840
1.344046,1.510017
1.590907,1.224165
1.628325,1.214245
1.676986,1.176160
1.828824,1.021597
1.491272,0.873038
1.737235,1.085026
1.431635,0.992524
1.524943,0.644390
1.254959,0.588478
0.994562,0.774285
0.585762,0.786795
0.387555,0.438356
0.684555,0.900413
0.643632,1.220624
0.901160,1.089637
1.302893,1.023186
1.049702,0.921523
1.066900,0.764850
1.092638,0.808224
0.790154,0.700377
1.252678,1.021015
1.410532,1.024222
1.653340,1.096261
1.726287,0.875662
1.766468,0.738968
1.618986,0.807457
1.758180,1.088417
1.771337,1.184582
1.780257,1.227425
1.614207,1.307221
1.306957,1.253334
0.644624,1.176016
0.208637,0.960502
0.126341,0.773187
-0.202470,0.577904
-0.330466,0.490210
0.009035,0.597777
0.256816,0.736173
0.471804,0.878458
0.990307,0.914434
1.487902,0.943963
2.265327,0.685605
2.653950,0.623179
2.642655,0.846108
3.176707,0.923451
3.027578,0.599341
3.363498,0.536977
3.244567,0.142270
2.734863,0.143647
2.022958,0.136353
1.733147,0.012654
1.917047,-0.068206
1.872680,-0.214494
1.610046,-0.442021
1.130235,-0.338991
1.124364,-0.339411
1.253141,-0.454409
1.396466,-0.487296
1.560331,-0.555140
1.771869,-0.599181
1.749863,-0.589162
0.893400,-0.740105
0.584643,-0.407040
0.349735,-0.471952
0.271722,-0.164881
