49.364000,12.700000,-62.986424,4.334874
49.364000,12.800000,-62.929737,4.335060
49.364000,12.900000,-62.876578,4.335251
49.364000,13.000000,-62.826997,4.335450
49.364000,13.100000,-62.781039,4.335661
49.364000,13.200000,-62.738748,4.335886
49.364000,13.300000,-62.700165,4.336128
49.364000,13.400000,-62.665329,4.336389
49.364000,13.500000,-62.634276,4.336671
49.364000,13.600000,-62.607042,4.336976
49.364000,13.700000,-62.583657,4.337305
49.364000,13.800000,-62.564151,4.337658
49.364000,13.900000,-62.548550,4.338037
49.364000,14.000000,-62.536878,4.338440
49.364000,14.100000,-62.529156,4.338869
49.364000,14.200000,-62.525400,4.339323
49.364000,14.300000,-62.525626,4.339801
49.364000,14.400000,-62.529845,4.340302
49.364000,14.500000,-62.538066,4.340825
49.364000,14.600000,-62.550293,4.341369
49.364000,14.700000,-62.566527,4.341931
49.364000,14.800000,-62.586768,4.342511
49.364000,14.900000,-62.611008,4.343106
49.364000,15.000000,-62.639238,4.343715
49.364000,15.100000,-62.671446,4.344334
49.364000,15.200000,-62.707612,4.344962
49.364000,15.300000,-62.747718,4.345597
49.364000,15.400000,-62.791735,4.346236
49.364000,15.500000,-62.839636,4.346876
49.364000,15.600000,-62.891386,4.347517
49.364000,15.700000,-62.946947,4.348155
49.364000,15.800000,-63.006276,4.348788
49.364000,15.900000,-63.069325,4.349414
49.364000,16.000000,-63.136043,4.350032
49.364000,16.100000,-63.206374,4.350640
49.364000,16.200000,-63.280255,4.351235
49.364000,16.300000,-63.357621,4.351818
49.364000,16.400000,-63.438402,4.352386
49.364000,16.500000,-63.522521,4.352938
49.364000,16.600000,-63.609899,4.353475
49.364000,16.700000,-63.700450,4.353995
49.364000,16.800000,-63.794083,4.354499
49.364000,16.900000,-63.890705,4.354986
49.364000,17.000000,-63.990215,4.355457
49.364000,17.100000,-64.092509,4.355913
49.364000,17.200000,-64.197476,4.356355
49.364000,17.300000,-64.305004,4.356784
49.364000,17.400000,-64.414972,4.357202
49.364000,17.500000,-64.527259,4.357610
49.364000,17.600000,-64.641734,4.358011
49.364000,17.700000,-64.758266,4.358408
49.364000,17.800000,-64.876718,4.358803
49.364000,17.900000,-64.996948,4.359199
49.364000,18.000000,-65.118811,4.359600
49.364000,18.100000,-65.242157,4.360009
49.364000,18.200000,-65.366832,4.360429
49.364000,18.300000,-65.492680,4.360864
49.364000,18.400000,-65.619539,4.361319
49.364000,18.500000,-65.747246,4.361798
49.364000,18.600000,-65.875632,4.362304
49.364000,18.700000,-66.004526,4.362843
49.364000,18.800000,-66.133755,4.363418
49.364000,18.900000,-66.263143,4.364034
49.364000,19.000000,-66.392511,4.364695
49.364000,19.100000,-66.521678,4.365405
49.364000,19.200000,-66.650461,4.366169
49.364000,19.300000,-66.778675,4.366991
49.364000,19.400000,-66.906134,4.367874
49.364000,19.500000,-67.032650,4.368823
49.364000,19.600000,-67.158036,4.369840
49.364000,19.700000,-67.282101,4.370930
49.364000,19.800000,-67.404657,4.372094
49.364000,19.900000,-67.525514,4.373336
49.364000,20.000000,-67.644483,4.374657
49.364000,20.100000,-67.761374,4.376061
49.364000,20.200000,-67.876000,4.377547
49.364000,20.300000,-67.988174,4.379118
49.364000,20.400000,-68.097709,4.380774
49.364000,20.500000,-68.204423,4.382515
49.364000,20.600000,-68.308133,4.384340
49.364000,20.700000,-68.408660,4.386249
49.364000,20.800000,-68.505827,4.388241
49.364000,20.900000,-68.599461,4.390314
49.364000,21.000000,-68.689390,4.392465
49.364000,21.100000,-68.775449,4.394691
49.364000,21.200000,-68.857473,4.396990
49.364000,21.300000,-68.935305,4.399357
49.364000,21.400000,-69.008791,4.401787
49.364000,21.500000,-69.077780,4.404277
49.364000,21.600000,-69.142129,4.406820
49.364000,21.700000,-69.201700,4.409411
49.364000,21.800000,-69.256358,4.412043
49.364000,21.900000,-69.305978,4.414710
49.364000,22.000000,-69.350438,4.417405
49.364000,22.100000,-69.389623,4.420120
49.364000,22.200000,-69.423428,4.422848
49.364000,22.300000,-69.451750,4.425581
49.364000,22.400000,-69.474496,4.428310
49.364000,22.500000,-69.491581,4.431027
49.364000,22.600000,-69.502926,4.433724
49.364000,22.700000,-69.508460,4.436391
49.364000,22.800000,-69.508122,4.439020
49.364000,22.900000,-69.501856,4.441602
49.364000,23.000000,-69.489617,4.444128
49.364000,23.100000,-69.471366,4.446589
49.364000,23.200000,-69.447076,4.448977
49.364000,23.300000,-69.416724,4.451283
49.364000,23.400000,-69.380300,4.453498
49.364000,23.500000,-69.337801,4.455614
49.364000,23.600000,-69.289233,4.457623
49.364000,23.700000,-69.234610,4.459518
49.364000,23.800000,-69.173956,4.461291
49.364000,23.900000,-69.107305,4.462936
49.364000,24.000000,-69.034697,4.464445
49.364000,24.100000,-68.956184,4.465814
49.364000,24.200000,-68.871825,4.467035
49.364000,24.300000,-68.781688,4.468105
49.364000,24.400000,-68.685850,4.469018
49.364000,24.500000,-68.584396,4.469771
49.364000,24.600000,-68.477422,4.470361
49.364000,24.700000,-68.365028,4.470783
49.364000,24.800000,-68.247327,4.471037
49.364000,24.900000,-68.124437,4.471121
49.364000,25.000000,-67.996484,4.471034
49.364000,25.100000,-67.863602,4.470775
49.364000,25.200000,-67.725935,4.470346
49.364000,25.300000,-67.583630,4.469746
49.364000,25.400000,-67.436843,4.468978
49.364000,25.500000,-67.285739,4.468044
49.364000,25.600000,-67.130485,4.466947
49.364000,25.700000,-66.971258,4.465691
49.364000,25.800000,-66.808239,4.464279
49.364000,25.900000,-66.641615,4.462716
49.364000,26.000000,-66.471579,4.461007
49.364000,26.100000,-66.298328,4.459159
49.364000,26.200000,-66.122063,4.457177
49.364000,26.300000,-65.942992,4.455068
49.364000,26.400000,-65.761324,4.452839
49.364000,26.500000,-65.577274,4.450498
49.364000,26.600000,-65.391057,4.448053
49.364000,26.700000,-65.202895,4.445511
49.364000,26.800000,-65.013008,4.442882
49.364000,26.900000,-64.821622,4.440173
49.364000,27.000000,-64.628962,4.437394
49.364000,27.100000,-64.435254,4.434554
49.364000,27.200000,-64.240728,4.431661
49.364000,27.300000,-64.045612,4.428726
49.364000,27.400000,-63.850133,4.425756
49.364000,27.500000,-63.654521,4.422762
49.364000,27.600000,-63.459002,4.419752
49.364000,27.700000,-63.263802,4.416736
49.364000,27.800000,-63.069146,4.413721
49.364000,27.900000,-62.875257,4.410717
49.364000,28.000000,-62.682355,4.407732
49.364000,28.100000,-62.490658,4.404774
49.364000,28.200000,-62.300380,4.401851
49.364000,28.300000,-62.111731,4.398969
49.364000,28.400000,-61.924921,4.396137
49.364000,28.500000,-61.740151,4.393360
49.364000,28.600000,-61.557619,4.390644
49.364000,28.700000,-61.377520,4.387997
49.364000,28.800000,-61.200042,4.385421
49.364000,28.900000,-61.025368,4.382924
49.364000,29.000000,-60.853674,4.380508
49.364000,29.100000,-60.685133,4.378178
49.364000,29.200000,-60.519908,4.375936
49.364000,29.300000,-60.358157,4.373786
49.364000,29.400000,-60.200032,4.371730
49.364000,29.500000,-60.045675,4.369770
49.364000,29.600000,-59.895225,4.367906
49.364000,29.700000,-59.748809,4.366140
49.364000,29.800000,-59.606549,4.364473
49.364000,29.900000,-59.468559,4.362903
49.364000,30.000000,-59.334942,4.361431
49.364000,30.100000,-59.205796,4.360056
49.364000,30.200000,-59.081210,4.358777
49.364000,30.300000,-58.961264,4.357591
49.364000,30.400000,-58.846028,4.356498
49.364000,30.500000,-58.735566,4.355495
49.364000,30.600000,-58.629932,4.354580
49.364000,30.700000,-58.529171,4.353750
49.364000,30.800000,-58.433319,4.353002
49.364000,30.900000,-58.342405,4.352335
49.364000,31.000000,-58.256447,4.351744
49.364000,31.100000,-58.175456,4.351227
49.364000,31.200000,-58.099434,4.350781
49.364000,31.300000,-58.028372,4.350403
49.364000,31.400000,-57.962256,4.350090
49.364000,31.500000,-57.901062,4.349839
49.364000,31.600000,-57.844756,4.349648
49.364000,31.700000,-57.793299,4.349514
49.364000,31.800000,-57.746643,4.349434
49.364000,31.900000,-57.704729,4.349406
49.364000,32.000000,-57.667494,4.349429
49.364000,32.100000,-57.634867,4.349500
49.364000,32.200000,-57.606768,4.349618
49.364000,32.300000,-57.583110,4.349782
49.364000,32.400000,-57.563800,4.349991
49.364000,32.500000,-57.548740,4.350244
49.364000,32.600000,-57.537821,4.350540
49.364000,32.700000,-57.530933,4.350879
49.364000,32.800000,-57.527956,4.351262
49.364000,32.900000,-57.528767,4.351689
49.364000,33.000000,-57.533236,4.352161
49.364000,33.100000,-57.541230,4.352678
49.364000,33.200000,-57.552609,4.353243
49.364000,33.300000,-57.567230,4.353855
49.364000,33.400000,-57.584946,4.354518
49.364000,33.500000,-57.605606,4.355232
49.364000,33.600000,-57.629056,4.356000
49.364000,33.700000,-57.655137,4.356823
49.364000,33.800000,-57.683690,4.357705
49.364000,33.900000,-57.714553,4.358647
49.364000,34.000000,-57.747560,4.359652
49.364000,34.100000,-57.782545,4.360723
49.364000,34.200000,-57.819341,4.361860
49.364000,34.300000,-57.857779,4.363068
49.364000,34.400000,-57.897690,4.364348
49.364000,34.500000,-57.938904,4.365701
49.364000,34.600000,-57.981251,4.367131
49.364000,34.700000,-58.024563,4.368639
49.364000,34.800000,-58.068670,4.370226
49.364000,34.900000,-58.113406,4.371893
49.364000,35.000000,-58.158604,4.373642
49.364000,35.100000,-58.204100,4.375473
49.364000,35.200000,-58.249730,4.377387
49.364000,35.300000,-58.295336,4.379383
49.364000,35.400000,-58.340759,4.381461
49.364000,35.500000,-58.385845,4.383619
49.364000,35.600000,-58.430441,4.385858
49.364000,35.700000,-58.474401,4.388174
49.364000,35.800000,-58.517578,4.390565
49.364000,35.900000,-58.559834,4.393030
49.364000,36.000000,-58.601030,4.395564
49.364000,36.100000,-58.641036,4.398164
49.364000,36.200000,-58.679723,4.400826
49.364000,36.300000,-58.716970,4.403545
49.364000,36.400000,-58.752658,4.406316
49.364000,36.500000,-58.786676,4.409133
49.364000,36.600000,-58.818916,4.411991
49.364000,36.700000,-58.849277,4.414883
49.364000,36.800000,-58.877662,4.417803
49.364000,36.900000,-58.903983,4.420742
49.364000,37.000000,-58.928155,4.423694
49.364000,37.100000,-58.950099,4.426651
49.364000,37.200000,-58.969744,4.429604
49.364000,37.300000,-58.987024,4.432546
49.364000,37.400000,-59.001880,4.435467
49.364000,37.500000,-59.014257,4.438359
49.364000,37.600000,-59.024110,4.441213
49.364000,37.700000,-59.031397,4.444021
49.364000,37.800000,-59.036085,4.446772
49.364000,37.900000,-59.038144,4.449458
49.364000,38.000000,-59.037554,4.452071
49.364000,38.100000,-59.034300,4.454600
49.364000,38.200000,-59.028372,4.457038
49.364000,38.300000,-59.019766,4.459376
49.364000,38.400000,-59.008488,4.461605
49.364000,38.500000,-58.994544,4.463718
49.364000,38.600000,-58.977952,4.465706
49.364000,38.700000,-58.958731,4.467562
49.364000,38.800000,-58.936909,4.469279
49.364000,38.900000,-58.912517,4.470850
49.364000,39.000000,-58.885593,4.472269
49.364000,39.100000,-58.856181,4.473531
49.364000,39.200000,-58.824328,4.474630
49.364000,39.300000,-58.790087,4.475561
49.364000,39.400000,-58.753516,4.476321
49.364000,39.500000,-58.714677,4.476905
49.364000,39.600000,-58.673638,4.477311
49.364000,39.700000,-58.630469,4.477537
49.364000,39.800000,-58.585246,4.477581
49.364000,39.900000,-58.538046,4.477442
49.364000,40.000000,-58.488953,4.477120
49.364000,40.100000,-58.438052,4.476615
49.364000,40.200000,-58.385431,4.475928
49.364000,40.300000,-58.331183,4.475060
49.364000,40.400000,-58.275401,4.474015
49.364000,40.500000,-58.218183,4.472795
49.364000,40.600000,-58.159626,4.471404
49.364000,40.700000,-58.099832,4.469845
49.364000,40.800000,-58.038903,4.468125
49.364000,40.900000,-57.976942,4.466248
49.364000,41.000000,-57.914055,4.464220
49.364000,41.100000,-57.850346,4.462048
49.364000,41.200000,-57.785924,4.459738
49.364000,41.300000,-57.720893,4.457299
49.364000,41.400000,-57.655362,4.454739
49.364000,41.500000,-57.589438,4.452065
49.364000,41.600000,-57.523225,4.449286
49.364000,41.700000,-57.456832,4.446412
49.364000,41.800000,-57.390363,4.443451
49.364000,41.900000,-57.323921,4.440414
49.364000,42.000000,-57.257611,4.437310
49.364000,42.100000,-57.191533,4.434149
49.364000,42.200000,-57.125788,4.430941
49.364000,42.300000,-57.060473,4.427696
49.364000,42.400000,-56.995684,4.424424
49.364000,42.500000,-56.931514,4.421136
49.364000,42.600000,-56.868055,4.417841
49.364000,42.700000,-56.805394,4.414549
49.364000,42.800000,-56.743618,4.411271
49.364000,42.900000,-56.682809,4.408015
49.364000,43.000000,-56.623047,4.404791
49.364000,43.100000,-56.564406,4.401608
49.364000,43.200000,-56.506961,4.398475
49.364000,43.300000,-56.450779,4.395400
49.364000,43.400000,-56.395927,4.392391
49.364000,43.500000,-56.342465,4.389455
49.364000,43.600000,-56.290451,4.386601
49.364000,43.700000,-56.239939,4.383834
49.364000,43.800000,-56.190979,4.381161
49.364000,43.900000,-56.143614,4.378588
49.364000,44.000000,-56.097887,4.376119
49.364000,44.100000,-56.053834,4.373760
49.364000,44.200000,-56.011488,4.371514
49.364000,44.300000,-55.970875,4.369386
49.364000,44.400000,-55.932020,4.367377
49.364000,44.500000,-55.894942,4.365491
49.364000,44.600000,-55.859655,4.363729
49.364000,44.700000,-55.826170,4.362093
49.364000,44.800000,-55.794491,4.360583
49.364000,44.900000,-55.764622,4.359201
49.364000,45.000000,-55.736557,4.357945
49.364000,45.100000,-55.710291,4.356815
49.364000,45.200000,-55.685811,4.355810
49.364000,45.300000,-55.663101,4.354927
49.364000,45.400000,-55.642142,4.354166
49.364000,45.500000,-55.622908,4.353523
49.364000,45.600000,-55.605373,4.352996
49.364000,45.700000,-55.589503,4.352581
49.364000,45.800000,-55.575263,4.352275
49.364000,45.900000,-55.562613,4.352074
