0.402552,0.819912
0.697207,1.098745
0.818496,1.089034
0.644059,1.269017
0.406397,1.191038
0.249843,1.183145
-0.961930,0.960586
-0.377285,0.773910
-0.086966,0.922713
0.652374,0.740770
1.931265,0.578946
2.558855,0.799464
1.595477,1.447487
1.068415,1.769767
1.799673,2.159961
2.296573,2.391758
3.766715,2.091899
3.730967,2.223258
3.126120,2.492815
1.816217,2.720808
1.318947,2.797003
0.624453,2.741894
2.119224,2.397693
1.514457,2.244049
1.056533,2.200109
2.633254,2.340471
3.219340,2.275407
2.535644,1.910409
2.123902,2.003815
1.618166,2.116139
1.068413,2.137312
0.490402,1.932079
0.848017,1.774495
0.992197,1.731060
1.512381,1.807918
2.099755,1.541154
2.794805,1.280404
2.111380,1.010548
1.275793,0.298975
1.772316,0.667590
1.449991,1.028571
1.365883,1.042734
1.244146,0.783629
1.572890,0.702114
1.277429,1.057211
1.307458,1.170559
1.315534,1.244471
1.262234,1.095676
1.737456,1.120055
1.480467,0.903974
1.267683,0.796916
1.115873,0.711112
1.142660,0.562018
1.114457,0.701586
1.074252,1.143609
1.159292,1.184428
1.060912,0.948035
0.750113,1.234353
0.547030,1.123080
0.820700,1.044001
1.209108,1.143217
1.416094,1.074322
1.715562,0.755788
1.764854,0.651436
1.407466,0.580705
2.099834,0.856630
2.467173,0.843197
1.958925,1.116835
1.559289,1.012801
1.021380,1.098439
0.824264,1.287380
1.023167,1.172880
1.620500,0.942003
2.442596,0.843075
2.594996,0.863990
2.827092,0.881243
2.400334,0.845632
2.390729,0.617385
2.306129,0.427064
1.673065,0.354937
1.457099,0.578467
1.168034,0.580187
0.935259,0.465161
1.035952,0.547974
1.059308,0.900143
1.296896,1.051999
1.972929,0.724027
1.677765,0.668553
1.504986,0.682435
1.247992,0.690119
1.031970,0.852901
0.263332,0.894879
0.239237,0.991776
0.212110,0.953577
0.427266,1.046616
0.499463,0.965485
0.641229,1.073174
0.543385,1.186738
-0.800799,1.019385
-1.350260,1.449671
-1.330109,1.337826
-1.296243,1.205148
-1.302892,1.068714
-1.082109,0.739514
-1.183693,0.534416
-1.265891,0.446759
-1.030306,0.569133
-0.655263,0.650126
-0.611146,0.778200
-0.212457,0.797386
0.141295,0.714810
0.372358,0.704158
0.724476,0.775389
0.614038,0.844208
0.716716,0.861817
1.148558,0.704091
1.664843,0.291645
2.013947,0.014937
1.599656,0.305529
1.512579,0.505071
1.158329,0.534553
1.851097,0.285237
2.522182,-0.061660
1.999902,-0.196536
1.346361,-0.228488
1.461522,-0.428373
1.691720,-0.485599
1.805209,-0.458494
1.626101,-0.392040
1.817095,-0.596722
1.414478,-0.610982
1.392543,-0.617834
1.285220,-0.428190
1.074541,-0.455373
1.260318,-0.302097
