1527322882838476032.000000,-59.000000,-36.000000,-100.000000,-51.000000,-68.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-53.000000,-45.000000,-43.000000,-54.000000,-70.000000,-89.000000,-100.000000,-100.000000,-100.000000,-100.000000
1527322885194788864.000000,-61.000000,-28.000000,-43.000000,-51.000000,-69.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-59.000000,-46.000000,-48.000000,-53.000000,-73.000000,-89.000000,-100.000000,-100.000000,-100.000000,-100.000000
1527322887865888000.000000,-59.000000,-30.000000,-43.000000,-52.000000,-69.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-53.000000,-45.000000,-44.000000,-54.000000,-76.000000,-91.000000,-100.000000,-100.000000,-100.000000,-100.000000
1527322889903975936.000000,-58.000000,-27.000000,-43.000000,-48.000000,-69.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-61.000000,-44.000000,-42.000000,-52.000000,-74.000000,-91.000000,-91.000000,-100.000000,-100.000000,-100.000000
1527322892258476032.000000,-64.000000,-27.000000,-47.000000,-48.000000,-67.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-53.000000,-46.000000,-44.000000,-54.000000,-69.000000,-88.000000,-91.000000,-100.000000,-100.000000,-100.000000
1527322894520076032.000000,-64.000000,-33.000000,-42.000000,-49.000000,-63.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-54.000000,-47.000000,-44.000000,-51.000000,-72.000000,-88.000000,-91.000000,-100.000000,-100.000000,-100.000000
1527322896969198080.000000,-62.000000,-35.000000,-44.000000,-52.000000,-63.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-58.000000,-49.000000,-46.000000,-51.000000,-70.000000,-88.000000,-100.000000,-100.000000,-100.000000,-100.000000
1527322899258078976.000000,-62.000000,-34.000000,-67.000000,-51.000000,-66.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-63.000000,-48.000000,-47.000000,-53.000000,-71.000000,-87.000000,-100.000000,-100.000000,-100.000000,-100.000000
1527322901678108928.000000,-58.000000,-40.000000,-40.000000,-51.000000,-67.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-54.000000,-43.000000,-49.000000,-55.000000,-76.000000,-87.000000,-100.000000,-100.000000,-100.000000,-100.000000
1527322904034320128.000000,-54.000000,-36.000000,-40.000000,-50.000000,-67.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-61.000000,-45.000000,-52.000000,-58.000000,-82.000000,-87.000000,-100.000000,-100.000000,-100.000000,-100.000000
1527322906388691968.000000,-54.000000,-35.000000,-40.000000,-54.000000,-67.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-58.000000,-42.000000,-51.000000,-56.000000,-78.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000
1527322908743406080.000000,-58.000000,-37.000000,-100.000000,-51.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-60.000000,-50.000000,-52.000000,-53.000000,-75.000000,-90.000000,-91.000000,-100.000000,-100.000000,-100.000000
1527322911099535872.000000,-62.000000,-37.000000,-34.000000,-51.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-57.000000,-47.000000,-50.000000,-53.000000,-79.000000,-90.000000,-91.000000,-100.000000,-100.000000,-100.000000
1527322913454099968.000000,-62.000000,-44.000000,-34.000000,-57.000000,-68.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-60.000000,-45.000000,-46.000000,-54.000000,-79.000000,-90.000000,-91.000000,-100.000000,-100.000000,-100.000000
1527322915809154048.000000,-63.000000,-36.000000,-34.000000,-48.000000,-64.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-61.000000,-44.000000,-45.000000,-58.000000,-79.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000
1527322918164558848.000000,-61.000000,-35.000000,-100.000000,-55.000000,-68.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-57.000000,-47.000000,-48.000000,-58.000000,-74.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000
1527322920519560192.000000,-59.000000,-34.000000,-100.000000,-50.000000,-68.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-56.000000,-44.000000,-50.000000,-56.000000,-75.000000,-90.000000,-100.000000,-100.000000,-100.000000,-100.000000
1527322922874313984.000000,-58.000000,-33.000000,-100.000000,-56.000000,-71.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-56.000000,-46.000000,-50.000000,-59.000000,-77.000000,-90.000000,-100.000000,-100.000000,-100.000000,-100.000000
1527322925229889024.000000,-57.000000,-35.000000,-40.000000,-55.000000,-68.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-51.000000,-44.000000,-47.000000,-54.000000,-70.000000,-90.000000,-100.000000,-100.000000,-100.000000,-100.000000
1527322927585158144.000000,-55.000000,-30.000000,-41.000000,-55.000000,-68.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-55.000000,-43.000000,-52.000000,-56.000000,-75.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000
1527322929838305024.000000,-55.000000,-35.000000,-39.000000,-53.000000,-70.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-60.000000,-46.000000,-51.000000,-55.000000,-72.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000
1527322932193360128.000000,-56.000000,-31.000000,-37.000000,-55.000000,-70.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-58.000000,-43.000000,-50.000000,-52.000000,-76.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000
1527322934548033024.000000,-54.000000,-34.000000,-37.000000,-55.000000,-68.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-58.000000,-47.000000,-51.000000,-52.000000,-76.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000
1527322936902551808.000000,-53.000000,-37.000000,-36.000000,-54.000000,-68.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-56.000000,-47.000000,-49.000000,-55.000000,-74.000000,-89.000000,-100.000000,-100.000000,-100.000000,-100.000000
1527322939176978944.000000,-53.000000,-40.000000,-38.000000,-57.000000,-67.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-55.000000,-47.000000,-49.000000,-54.000000,-72.000000,-91.000000,-100.000000,-100.000000,-100.000000,-100.000000
1527322941613431808.000000,-53.000000,-35.000000,-38.000000,-54.000000,-68.000000,-89.000000,-100.000000,-100.000000,-100.000000,-100.000000,-56.000000,-47.000000,-49.000000,-53.000000,-72.000000,-91.000000,-100.000000,-100.000000,-100.000000,-100.000000
1527322943968775936.000000,-54.000000,-40.000000,-38.000000,-53.000000,-68.000000,-89.000000,-100.000000,-100.000000,-100.000000,-100.000000,-56.000000,-47.000000,-49.000000,-52.000000,-72.000000,-89.000000,-89.000000,-100.000000,-100.000000,-100.000000
1527322946246885888.000000,-53.000000,-36.000000,-38.000000,-53.000000,-68.000000,-89.000000,-100.000000,-100.000000,-100.000000,-100.000000,-56.000000,-45.000000,-50.000000,-52.000000,-74.000000,-89.000000,-89.000000,-100.000000,-100.000000,-100.000000
1527322948678710016.000000,-54.000000,-30.000000,-38.000000,-52.000000,-68.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-56.000000,-46.000000,-51.000000,-54.000000,-79.000000,-89.000000,-89.000000,-100.000000,-100.000000,-100.000000
1527322951039192832.000000,-58.000000,-36.000000,-86.000000,-48.000000,-68.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-55.000000,-44.000000,-47.000000,-52.000000,-75.000000,-89.000000,-100.000000,-100.000000,-100.000000,-100.000000
1527322953389149952.000000,-57.000000,-31.000000,-86.000000,-46.000000,-68.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-49.000000,-43.000000,-45.000000,-57.000000,-77.000000,-89.000000,-100.000000,-100.000000,-100.000000,-100.000000
1527322955692139008.000000,-55.000000,-28.000000,-86.000000,-52.000000,-68.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-54.000000,-41.000000,-47.000000,-59.000000,-76.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000
1527322958045566208.000000,-50.000000,-24.000000,-100.000000,-52.000000,-69.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-56.000000,-41.000000,-49.000000,-57.000000,-80.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000
1527322960457846016.000000,-49.000000,-30.000000,-42.000000,-45.000000,-69.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-58.000000,-41.000000,-45.000000,-59.000000,-75.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000
1527322962809362944.000000,-52.000000,-31.000000,-48.000000,-52.000000,-69.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-57.000000,-41.000000,-46.000000,-55.000000,-78.000000,-89.000000,-100.000000,-100.000000,-100.000000,-100.000000
1527322965165153024.000000,-51.000000,-29.000000,-48.000000,-46.000000,-67.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-54.000000,-42.000000,-40.000000,-56.000000,-75.000000,-89.000000,-100.000000,-100.000000,-100.000000,-100.000000
1527322967520368128.000000,-52.000000,-70.000000,-39.000000,-44.000000,-68.000000,-91.000000,-100.000000,-100.000000,-100.000000,-100.000000,-55.000000,-42.000000,-42.000000,-58.000000,-75.000000,-89.000000,-100.000000,-100.000000,-100.000000,-100.000000
1527322969875539968.000000,-53.000000,-28.000000,-39.000000,-47.000000,-67.000000,-91.000000,-100.000000,-100.000000,-100.000000,-100.000000,-57.000000,-42.000000,-42.000000,-56.000000,-78.000000,-87.000000,-100.000000,-100.000000,-100.000000,-100.000000
1527322972230814976.000000,-51.000000,-28.000000,-39.000000,-43.000000,-66.000000,-91.000000,-100.000000,-100.000000,-100.000000,-100.000000,-54.000000,-41.000000,-42.000000,-54.000000,-76.000000,-87.000000,-100.000000,-100.000000,-100.000000,-100.000000
1527322974585645824.000000,-51.000000,-29.000000,-45.000000,-53.000000,-66.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-55.000000,-46.000000,-47.000000,-61.000000,-78.000000,-88.000000,-91.000000,-100.000000,-100.000000,-100.000000
1527322976940567040.000000,-58.000000,-29.000000,-42.000000,-55.000000,-66.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-57.000000,-40.000000,-44.000000,-52.000000,-76.000000,-88.000000,-91.000000,-100.000000,-100.000000,-100.000000
