49.026400,-0.299136,-92.729991,-86.528321,-90.910798,-81.131047,-54.959143,-47.588194,-84.954391,-90.059688,-85.861949,-84.544735,-98.916859,-67.545876,-69.698471,-55.677804,-40.980329,-60.032980,-59.889883,-65.110968,-67.245341,-72.146795
50.026400,-0.299136,-91.041394,-85.618533,-89.868238,-76.899877,-56.130679,-101.060070,-83.798253,-88.451992,-84.444190,-82.909158,-99.443310,-76.702746,-72.039630,-54.124196,-36.222085,-56.502588,-56.427771,-61.065003,-63.490436,-56.343830
20.026400,0.700864,-74.105197,-73.185600,-46.009711,-50.484002,-80.099406,-83.323635,-99.380486,-99.872940,-99.586581,-99.599781,-77.246082,-49.215833,-49.409785,-52.416297,-72.837226,-89.818452,-97.440980,-99.763061,-99.623017,-99.552089
22.026400,0.700864,-75.755213,-76.212645,-43.651763,-49.795021,-81.457263,-86.591113,-99.240042,-99.896255,-99.775912,-100.215880,-78.617342,-52.411426,-47.551411,-46.823753,-70.556020,-87.810971,-97.148538,-99.677626,-99.297243,-99.172131
25.026400,0.700864,-77.862180,-81.878383,-41.854211,-56.383531,-76.736711,-80.732250,-99.565910,-99.776884,-100.153643,-101.229770,-80.838232,-56.654388,-47.149399,-50.740551,-69.063753,-86.476369,-96.803647,-99.545279,-99.387652,-98.323632
27.026400,0.700864,-78.200765,-76.172482,-42.335361,-63.543495,-74.240911,-80.972600,-100.198472,-99.698968,-100.490974,-101.871787,-82.404859,-56.441880,-48.375023,-50.938586,-67.293061,-85.960330,-96.650033,-99.647182,-99.843261,-98.520799
30.026400,0.700864,-77.403338,-84.132260,-46.214974,-64.571279,-78.134140,-77.315610,-101.479471,-99.720423,-101.016530,-102.540595,-84.840465,-55.024712,-51.642944,-45.506950,-72.540673,-84.468996,-96.360788,-99.904704,-100.829602,-99.484629
33.026400,0.700864,-77.738703,-90.959847,-53.937248,-47.874356,-76.431554,-82.481741,-102.368080,-99.919505,-101.238457,-102.503292,-87.323996,-56.752617,-55.227383,-48.427051,-69.133589,-82.590834,-95.519959,-100.023714,-101.449034,-98.715847
35.026400,0.700864,-80.185923,-84.898738,-60.762504,-38.875669,-72.287042,-80.797974,-102.227809,-100.051315,-100.977384,-101.897739,-88.975321,-56.518959,-57.126123,-47.669870,-62.705078,-82.092767,-94.286900,-100.040100,-101.131982,-98.012972
38.026400,0.700864,-87.272206,-87.763112,-72.062411,-50.727698,-75.548933,-90.997511,-100.363510,-99.934642,-99.637814,-99.923068,-91.400015,-57.674871,-58.914488,-33.915305,-64.322187,-82.803977,-90.856863,-99.678851,-98.779482,-101.250833
40.026400,0.700864,-92.666820,-95.051734,-79.216658,-72.485479,-72.790571,-69.598996,-97.960402,-99.419388,-98.003580,-97.863325,-92.956116,-61.922828,-59.682697,-33.662424,-63.450570,-83.076896,-87.267877,-98.363062,-95.633104,-95.122125
41.026400,0.700864,-94.976615,-96.405001,-82.399439,-83.405175,-70.026205,-69.741280,-96.461570,-98.974587,-96.963580,-96.622912,-93.709878,-63.210869,-60.092246,-38.534283,-61.826607,-82.664055,-85.052950,-97.035587,-93.548536,-88.283029
